post,like_count,comment_count,share_count
"[윤희숙 의원, 의지대로 사퇴 그러나 수사는 철저히]
공직 정보를 악용한 부동산 투기범죄 패가망신시켜야 합니다. 
윤희숙 의원의 의원직 사퇴는 본인의 의지대로 국회 본회의에서 처리해야 합니다. 다만 의원직 사퇴와 별개로 부친의 땅 투기 의혹은 철저하게 수사해야 할 것이며 투기 범죄에 윤희숙 의원의 개입여부와 연관성도 엄정하게 조사해야 할 것입니다. 
의원직 사퇴가 비리를 감추려는 면죄부나 수단이 돼선 안 됩니다.",405,45,67
"[고령 택시 해법, 비상자동제동장치 장착 지원 및 한정면허제로 시작하겠습니다.]
고령 택시 안전문제가 이슈로 떠오르면서 현행 의료기관 적성검사제도를 ‘불합격’ 즉 자격정지에 초점을 맞춘 언론보도와 제도개선 목소리가 높습니다. 
현재 전체 택시운수종사 중 65세 이상 고령 택시운수 종사자가 차지하는 비율은 2015년 19.5%에서 2020년 35.2%로 크게 늘었습니다. 버스, 화물자동차가 각각 10.7%, 11%인 것에 비하면 3배 이상 높은 수준입니다.
이에 정부는 2019년부터 고령 택시운수종사자에 대해 ‘자격유지검사’를 3년(70세 이상은 1년)마다 받도록 하되, ‘의료기관 적성검사’로 이를 대체할 수 있도록 하고 있습니다.
그러나 문제의 핵심은 자격정지가 아니라 사고방지입니다. 고령화 시대 노동권 측면과 시민안전이라는 사회적 가치를 균형적으로 고려한 제도 개선을 모색해야 합니다. 
고령 택시 운전자의 안전운행과 시민안전을 위해 65세 이상 개인택시에 우선적으로 비상자동제동장치(AEBS) 장착 비용을 50%(국비25%, 지방비 25%) 지원하겠습니다. 
75세 이상 개인택시 운전자는 자동비상제동장치를 갖춘 차량만 운전할 수 있도록 하는 ‘한정 면허제’를 도입하겠습니다.
이와 함께 ‘의료기관 적성검사제도’의 검사항목, 검사판정 시스템 전반에 대한 재점검도 실시하겠습니다.",76,3,24
"아프간 현지 조력자와 가족 391명을 태운 대한민국 공군 수송기가 오늘 인천공항에 도착합니다.
이번 수송 작전명 '미라클(miracle)'처럼 그야말로 기적입니다.
왕복 2만Km의 전례 없는 수송작전을 완벽히 수행한 국방부와 외교부의 노고에 박수를 보냅니다. 
사선을 넘어 대한민국이라는 희망의 터전을 찾아온 아프간인들께 진심으로 위로를 드립니다.
이번 작전은 시작과 끝을 함께한 미국과 카불공항을 지켜준 터키 그리고 베이스캠프 역할을 해준 파키스탄 등 우방국의 아낌없는 지원이 만들어 낸 한 편의 휴먼 드라마입니다.
아프간의 참혹한 현실 속에서 한국과 함께해 온 '특별공로자'를 입국시킨 일은 국익을 넘어 인도주의에도 크게 부합하는 일입니다. 
대한민국은 반세기 만에 수혜국에서 원조국 대열에 합류한 지구촌 유일의 국가입니다. UN이 인정한 선진국으로 국제사회에 책임과 역할을 수행하고 있는 대한민국의 위상에 커다란 긍지를 느낍니다.
내 나라 대한민국이 자랑스럽습니다.",370,35,90
"[윤석열 후보, ‘부동산 투기 캠프’ 당장 해체하십시오.]
국민권익위원회가 24일, 국민의힘 소속 국회의원 부동산 전수조사 결과를 발표하면서 12명의 부동산 투기 관련자가 공개됐습니다. 
부동산 투기 의혹 의원 중에는 윤석열 후보 선거 캠프의 홍보본부장, 조직본부장, 기획본부장 겸 부동산정책본부장, 국민소통위원장, 산업정책본부장 등이 망라돼 있습니다. 이쯤이면 부동산 투기 캠프라 불러도 손색이 없습니다. 
“즉각적인 특검수사가 필요하다.” 
지난 6월 여당 의원의 부동산 투기 의혹에 대한 윤석열 후보의 주장입니다. 이제 그 말을 실천해야할 때가 왔습니다. 캠프 내 주요 인사들의 비리에 대해 특검은 아닐 손 치더라도 고발이라도 해야 되지 않겠습니까? 정치인은 말보다 실천이 우선입니다.  
더 이상 국민을 기만하지 마십시오. 당장 국민께 사죄하고 투기의혹 관련 캠프 인사들을 즉각 제명하십시오. 그것이 윤석열 후보가 말하는 공정입니다.  
‘부동산 투기 캠프 수장’으로 남을지 비리 캠프를 해체할지 분명하게 답하십시오.",323,29,67
"[군 장병 처우개선, 강군으로 가는 첫걸음입니다.]
군 장병 처우 개선을 위해 민주당과 정부가 힘을 모았습니다.
어제 국회에서 열린 2022년도 예산안 편성 당정 협의에서 
민주당과 정부는 군 사기 진작과 처우 개선의 일환으로 
장병 급여를 병장 기준 12.5% 인상된 67만원으로 결정했습니다.
그간 반복적으로 지적돼온 군 급식 질 개선을 위해 
내년도 장병 1인당 1일 기준 급식비도 
8,790원에서 11,000원으로 25.1% 인상하기로 하였습니다.
장병과 정부 3:1 매칭을 통한 사회복귀준비금 또한 신설됩니다.
육군 병사 기준으로 18개월 동안 매월 40만원을 적금하면 
정부가 250여만원을 더해 전역시 1천만원의 목돈을 지급하게 됩니다.
이로써 문재인 정부가 국민에게 드렸던 
‘장병 급여 인상’과 ‘군 장병 처우 개선’ 약속이 지켜지게 되었습니다.
국가는 신성한 ‘국방의 의무’를 충실히 이행한 청년들을 
제대로 돌보고 사회로 복귀시켜야 할 책임이 있습니다.
그런 점에서 이번 당정 합의 결과를 매우 환영합니다.
저, 정세균은 장병 처우개선 노력에 더해 
강군으로 가는 군 개혁 함께 이뤄내겠습니다.
첫째, 초 저출산 시대에 맞춰 ‘단계적 모병제’로 전환하겠습니다.
징병제와 모병제를 일정기간 함께 운영하여 
제도변화에 따른 충격을 완화하고 
모병제로의 단계적 전환의 물꼬를 트겠습니다.
병사 급여를 지속적으로 인상해 모병제로 가는 징검다리로 삼겠습니다.
둘째, 군대 내 성범죄 근절과 인권 보호를 위해 군 인권 보호관제도를 조속히 도입하겠습니다.
현재 발의돼있는 ‘군 인권보호관제도 설치법’을 조속히 처리하고,
인권위 내에 군 성범죄와 같은 인권문제 전담조직을 확대하겠습니다.
셋째, 각종 지원병 제도를 축소, 폐지하겠습니다.
군인은 오직 국방에만 전념할 수 있도록 해야 합니다.
조리병과 같은 각종 지원병 제도를 축소, 폐지하고
MZ세대 장병의 눈높이에 맞춰 수요자 중심의 패러다임으로 전환하겠습니다.
군 장병 처우개선과 시스템 개혁으로
인권 친화적인 강군, 국민에게 신뢰받는 국군으로 거듭나도록 만들겠습니다.",326,39,100
"[첨단 국방과학기술은 강한 안보, 우주 강국의 초석입니다.]
대한민국 자주국방의 선봉, 
국방과학연구소(ADD)에 다녀왔습니다.
1970년 설립된 국방과학연구소는 지난 반세기 동안
우리 국방력의 핵심인 무기체계 연구개발을 담당해 왔습니다.
KT-1 고등훈련기, F/A-50 단발전투기, 
세계 최초 복합형 소총 K-11 등을 우리 기술로 양산해
세계 6위 국방력을 가진 대한민국의 견인차가 되었습니다.
최근에는 한국형 MD 시스템이라고 할 수 있는 천궁-Ⅱ가 
품질인증사격시험을 모두 통과했다는 기쁜 소식도 있었습니다.
천궁-Ⅱ 개발은 대한민국이 미국의 패트리어트와 
이스라엘의 아이언돔과 같은 자국산 MD 시스템과 장비를 
직접 양산하고 운영할 수 있게 됐다는 점에서 중요한 의미를 갖습니다.
ADD의 또 다른 축은 바로 우주기술 개발입니다.
지난 5월, 한미 미사일지침 종료에 따라 
대한민국이 우주로 나아가는 길이 열렸습니다.
ADD의 첨단 기술력을 바탕으로 
우주시대를 이끌어갈 수 있길 바랍니다.
저출생 시대, 자주국방의 힘은 과학기술에서 나옵니다.
저 정세균, 
첨단 국방과학기술과 물샐틈없는 안보로
어떠한 바람에도 결코 흔들리지 않는 나라,
강한 대한민국 만들어 가겠습니다.",133,15,9
"[아프간 합법정부 인정의 첫걸음은 여성인권 보장입니다.]
아프가니스탄 정부가 이슬람 무장조직 탈레반에 항복하며 
20년간 이어진 전쟁이 막을 내렸습니다.… See More",213,38,62
"[국회 세종의사당 설치법, 운영위 소위 통과를 환영합니다.]
참으로 반가운 소식입니다.
오늘 오전 여야 합의로 국회 세종의사당 설치법을 담은 
국회법 개정안이 국회 운영위 소위를 통과했습니다.
국회 세종의사당 건립은 국가균형발전의 첫걸음입니다.
국회 세종의사당 설치법이 이번 정기국회에서 
꼭 통과되도록 함께 힘을 모으겠습니다.
그러나 개정안에 대한 아쉬움을 지적하지 않을 수 없습니다.
국회 분원 설치만으로는 세종시를 완성할 수 없고
수도권 1극체제도 해소할 수 없기 때문입니다.
노무현 대통령이 시작하고, 
저 정세균이 지켜낸 세종시를 제대로 완성하기 위해서는 
서울 수도 시대를 끝내고 충청 신수도권 시대를 열어야 합니다.
입법, 사법, 행정의 모든 축을 충청으로 옮겨야 합니다.
청와대와 국회는 물론, 대법원과 법무부, 대검찰청까지 
모두 충청으로 이전해야 합니다.
저, 정세균이 충청 신수도권 시대를 열겠습니다.
충청을 축으로 국가균형발전 완성하겠습니다.",156,14,6
"[충청 신수도권 시대, 정세균의 ‘충북 플랜’입니다.]
저, 정세균의 제1공약은
충청·대전·세종 메가시티를 중심으로 한 
충청 신수도권 육성입니다.
충북이 중심이 되는 충청 신수도권 시대를 열겠습니다.
충청 신수도권 구상을 바탕으로 한 정세균의 ‘충북 플랜’입니다.
첫째, 충북을 중심으로 충청 신수도권을 완성하겠습니다.
강호축 특별법 제정을 통해
경부축에 대응하는 강호축을 중심으로
국가 균형발전의 축을 옮기겠습니다.
이를 위해 청주 도심을 통과하는
충청권 광역철도를 조속히 확정하고
충청권 메가시티를 완성하겠습니다.
충남 서산에서 출발해 충북 청주, 괴산을 거쳐 
경북 울진까지 이어지는 중부권 동서횡단철도를 개통하겠습니다.
둘째, 충북혁신도시를 연계하는 철도망을 확충하겠습니다.
경기 동탄에서 진천 선수촌과 
충북혁신도시, 청주공항을 잇는 수도권 내륙선,
경기 이천에서 감곡, 금왕을 거쳐 
충북혁신도시와 청주공항까지 이어지는
중부내륙선 지선을 구축하겠습니다.
혁신도시와 청주공항의 접근성을 대폭 개선해 
경쟁력을 높이고 내륙지역 경제를 활성화하겠습니다.
셋째, 오송역을 복합환승센터로 지정하겠습니다.
경부선과 강호축이 교차하는 오송역을 복합환승센터로 지정, 
X자형 국가교통망의 중심으로 삼겠습니다.
정부세종청사, 청주도심 등과의 교통 연결망도 대폭 확충하여
시민의 생활권을 넓히겠습니다.
넷째, 충북혁신도시에 공공기관 추가 이전을 추진하겠습니다.
앵커기관이 없고, 이전규모가 작은 
충북혁신도시의 정주여건을 개선하고, 
공공기관 추가 이전을 통해 신수도권 시대를 뒷받침하겠습니다.
다섯째, 2027 하계유니버시아드대회의 충청권 공동유치를 적극 지원하겠습니다.
단 한번도 국제종합경기대회를 치른 적 없는 
충청에 대회를 유치하여 충청 신수도권의 위상을 높이고
인프라 확충과 경제 활력의 마중물로 삼겠습니다.
여섯째, 괴산을 중심으로 시스템반도체 첨단 패키징 플랫폼을 구축하겠습니다.
첨단패키지 중심 시제품 제작에서 테스트, 인증까지 
전 공정을 지원하는 R&D 인프라 구축으로
국내 팹리스 및 후공정 기업의 기술개발과 상용화를 돕겠습니다.
과기부 주관 국가연구개발사업 
예타대상사업 선정 및 통과를 적극 지원하겠습니다.
일곱째, 청주 오창을 이차전지 소재부품장비 특화단지로 키우겠습니다.
오창 산단의 특화단지 지정을 지원하고 
이차전지 산업 육성을 통해 
충북을 첨단산업의 구심점으로 만들겠습니다.
양질의 일자리를 창출하고 지역과 국가경쟁력을 높이겠습니다.
여덟째, 충북발전을 위한 입법을 지원하겠습니다.
전통무예진흥법 개정을 통해 
세계무예마스터십과 전국무예대제전과 같은 대회 지원 및
전통무예단체 육성을 위한 국비지원의 근거를 마련하겠습니다.
아울러 시멘트와 도축 시설에 대한 
지역상생협력기금 조성을 추진하여
환경개선과 지역발전의 디딤돌로 삼겠습니다.
존경하는 충북도민 여러분,
김대중이 열고 노무현이 진전시키고 
문재인이 정착시킨 국가균형발전의 길,
저 정세균이 충청 신수도권 플랜으로 완성하겠습니다.
균형발전 4.0 시대, 
대한민국의 중심 충북에서 시작하겠습니다.",140,9,5
"[국민의힘, 부동산 투기의혹 명단 즉각 공개하고 조치해야 합니다.]
국민이 국민의힘을 지켜보고 있습니다.
국민의힘 이준석 대표는 이미 부동산 투기 의혹자 처리에 대해 “더불어민주당의 기준보다 엄격하고 국민 눈높이에 맞아야 한다”고 공언한 바 있습니다. 
그런데도 어제 오후 권익위 발표 이후 국민의힘은 지금껏 명단조차 공개하지 않고 있습니다. 이제와서 국민을 기만하겠다는 겁니까?
국민의힘은 그간 문재인 정부의 부동산 정책과 민주당 의원들의 부동산 거래의혹과 관련하여 맹비난을 퍼부어 왔습니다. 
그런만큼 국민의힘 지도부는 자당 의원들의 투기 논란에 대해 즉각 공개하고 엄정한 조치를 취해야 합니다. 구렁이 담 넘듯 어물쩍 넘기려 한다면 이제 여론의 화살은 국민의힘을 겨냥할 것입니다.
국민의힘 대선 주자들이 부동산 문제와 관련 ‘대선 후보 모두 부동산 검증을 받자’고 하셨다지요. 특히 홍준표 후보가 ‘여야를 막론하고 모든 대권 후보와 그의 가족이 부동산 검증을 받아야 한다’고 말씀하신걸 들었습니다.
그 제안 환영합니다. 이참에 여야 모두 부동산 검증 제대로 합시다. 저는 줄곧 클린검증단 설치 등 대선후보들에 대한 공개 검증을 주장해 왔습니다. 
지도자는 깨끗해야 합니다.
국민 앞에 부끄럽지 않아야 합니다.
저 정세균, 
당당하게 국민의 검증대 위에 서겠습니다.",255,25,29
"[국민 혼란 부추기는 야당, 집권을 논할 자격도 없습니다.]
루마니아 백신 도입에 대해 말이 많습니다.
우선 사실관계부터 명확히 해야 합니다. 무상공여 즉 기부가 아닙니다. 백신의 유효기간 또한 11월 이후로 넉넉합니다. 
코로나19 발생 초기인 지난해 3월, 우리나라는 루마니아에 진단키트 등 방역물품을 지원한 바 있습니다. 이번 도입은 양국 간 쌓아온 상호 신뢰를 바탕으로 한 백신 스와프입니다. 
그럼에도 국민의힘 소속 예비후보들과 대변인이란 사람이 차마 입에 담을 수 없는 망언까지 내뱉고 있습니다. 단언컨대 막말과 가짜뉴스로 국민의 눈과 귀를 어지럽히는 야당은 결코 국민의 신뢰를 얻지 못할 것입니다.
코로나 방역과 민생경제, 일상의 회복은 여야를 넘어선 모두의 과제입니다. 우리 국민이 팬데믹으로 고통받고 있는 상황에서 거짓선동으로 불안감을 조성하고 정치적 반사이익을 취하려는 언행은 용납할 수 없습니다.
지금 우리 정부와 의료진은 코로나 극복을 위해 폭염과 태풍마저도 견뎌내고 있습니다. 그 결과 절반이 넘는 국민이 1회 이상 백신을 맞았습니다. 추석 전까지는 국민 70%가 접종하게 될 것입니다.
이미 어제 모더나 백신 101만 회분이 도착했고, 이에 더해 600만 회분이 9월 첫째주까지 순차적으로 공급될 예정입니다. 화이자 백신 또한 차질없이 공급되고 있습니다. 
총리 재임시절, 야당과 일부언론에서 백신에 대한 불안감을 부추길 때마다 저는 국민께 자신 있게 말씀드렸습니다.
“정부를 믿어주십시오. 우리는 반드시 코로나와의 전쟁에서 승리할 것입니다.”
다시 한번 말씀드립니다. 
끝까지 정부를 믿어주십시오.
코로나 극복의 그날까지 저 정세균도 함께하겠습니다.",308,31,63
"[수술실 CCTV 설치 법안, 복지위 소위 통과를 환영합니다.]
수술실 내 CCTV 설치 의무화 방안을 담은 의료법 개정안이 오늘 오전 국회 보건복지위원회 법안소위를 통과했습니다.
수술실 내 CCTV 의무 설치가 되면 환자나 보호자의 만족도가 개선되고 의사와 환자 간 신뢰 회복에도 긍정적인 영향을 줄 수 있을 것입니다.
이번 여야 합의 통과라는 성과 뒤에는 민주당 의원님들의 끈질긴 노력이 있었습니다. 환자단체 및 의료계와 소통은 물론 야당과도 지속적인 대화와 설득을 통해 만들어낸 성과입니다. 함께 힘을 모은 여야 의원님들과 관계자 여러분의 노고에 감사드립니다.
협치는 민주주의 본령이며 끊임없는 소통과 조정을 통해 이뤄집니다. 대통령은 반대하는 국민을 설득할 인내와 포용력을 갖춰야 합니다. 정세균, 귀와 마음을 열어 갈등이 아닌 소통과 화합의 대한민국을 만들겠습니다. 
힘들게 여야 합의로 만들어진 이번 의료법 개정안이 신속하게 상임위와 본회의를 통과할 수 있길 바랍니다. 그동안 법의 미비로 피해를 입으신 분들께 깊은 위로 말씀을 드립니다.
국민은 코로나 위기에서 묵묵히 국민건강을 지켜주고 계신 의료진 여러분의 노고를 기억합니다. 이번 의료법 개정이 국민께 더 친근하게 다가가는 계기 되었으면 좋겠습니다.",318,48,67
"[연공서열 없는 공공개혁, 공무원 인사제도 혁신하겠습니다.]
- 흠집 없는 정세균의 “없는” 개혁시리즈 2
우리 사회 불평등을 해소하고, 
경제의 성장을 유지하기 위해서는
정부와 공공부문이 먼저 혁신해야 합니다. 
계급제와 연공서열제는 시대흐름에 맞지 않습니다. 
일 잘하는 정부를 만들기 위해 연공서열제를 혁파해야 합니다. 
연공서열제와 특권을 없애기 위한 4대 개혁 과제를 제안합니다. 
첫째, 호봉제를 폐지하고 직무급제로 전환하겠습니다.
4차 산업혁명 사회에서 필요한 개인의 자발성과 창의성은 
개인의 능력과 노력에 대한 정당한 대우와 보상에 의해 발휘될 수 있습니다.
현재처럼 나이를 중심으로 한 연공서열 중심 구조에서는
세대 간 갈등, 의욕 감퇴, 생산성 저하 등을 피할 수 없습니다.
이미 민간 기업들은 앞서 나가고 있습니다.
공직사회도 변해야 합니다.
중앙정부와 지방정부, 공공기관의 임금구조를 
직무에 기반한 임금체계로 조속히 전환하겠습니다. 
고위공무원에 적용되고 있는 
목표관리제(MBO) 보상 체계도 실질화하고 
고위공무원단 제도도 개혁하겠습니다. 
임금과 보상 체계의 변화를 통해 
공공부문의 위계적 업무 구조를 개혁하고 
조직문화를 혁신적이고 개방적으로 변화시키겠습니다.
둘째, 5급 행정고시를 폐지하겠습니다.
7?9급 내부승진으로 고위공직자를 충원하고, 
민간경력자의 채용을 더 확대하겠습니다.
그동안 행정고시 제도는 신분상승의 사다리,
유능한 인재의 채용 등 긍정적 기능을 해 온 것이 사실입니다.
그러나 이제 경제력이 없으면 고시 준비가 어려워,
신분 상승의 사다리라는 장점은 이미 사라진 지 오래입니다.
또한, 고시 출신 중심의 폐쇄적인 조직문화로 인해 
비고시 출신의 고위직 승진 기회가 거의 봉쇄되고 있습니다. 
시험 한 번으로 20년 경력을 뛰어 넘게 해 주는 
불공정한 제도를 없애고, 공정이 담보되는 공직사회를 만들어야합니다. 
우선 5급 공채인원의 절반 정도를 7급과 9급의 몫으로 돌려 
내부승진의 기회를 대폭 확대하겠습니다.
근무경력, 전문성, 학술지식 등을 평가해 
5급 이상 고위직으로 승진할 수 있는 기회를 부여하겠습니다.
나머지 절반은 민간 부문의 전문 경력자를 채용하여
전문성과 창의력, 혁신성이 공공부문에서 발휘되도록 하겠습니다. 
장기적으로 1급 관리관에서 9급 서기보에 이르는 
피라미드형 계급체계를 단순화하겠습니다.
또한 공무원에게 붙여진 권위주의적인 명칭도 바꾸겠습니다. 
사무관, 서기관, 이사관, 관리관 등 5급 이상에 붙여진 
관존민비의 잔재들을 없애 국민친화적 공무원 조직으로 만들겠습니다.
셋째, 검사임용 요건을 법조경력 10년 이상으로 강화하겠습니다.
올해 임용된 검사 73명중 57.5%가 
25세에서 29세로 가장 많았습니다. 
30세~33세는 36.9%였습니다.
판사임용과 비교해 볼 때 
상대적으로 연령이 낮고 경험이 부족합니다. 
판사는 법조일원화 정책에 의해 2026년부터 
10년 이상의 법조경력이 있어야 임용될 수 있습니다.
검사임용에도 판사임용과 동일한 기준을 적용하겠습니다.
권위주의가 만연한 검사 조직이 아니라 
인권보호 의식과 법 집행의 전문성을 갖춘 
신뢰받는 검사 조직으로 만들겠습니다. 
아울러 법관과 대법관, 검사 정원을 대폭 증원하여 
국민의 사법 접근성을 높이겠습니다. 
넷째, 경찰대학을 폐지하겠습니다.
현재의 경찰대학 시스템은 경찰대학 출신이 
고위 간부직을 독식하는 등 문제점이 꾸준히 지적되어 왔습니다.
그 결과 고졸신입생 선발인원 감축, 국비장학금 및 병역혜택 폐지, 
현직 경찰관 편입 허용 등의 개혁 조치가 시행되었습니다. 
그러나 검경 수사권 분리, 국가수사본부와 고위공직자수사처 출범, 
그리고 자치경찰제 시행 등 급변하는 환경에 적응하기 위해서는
더 근본적인 경찰개혁이 필요합니다.
특권을 생산하던 경찰대학을 폐지하여,
모든 경찰관에게 공정한 승진의 기회를 부여하고
미래 경찰 행정 수요에 대처하겠습니다.
밥 짓는 일에도 공공개혁을 완성하는 일에도 전문가가 필요합니다.
연공서열 없는 공공개혁으로 강한 대한민국을 만들겠습니다.
저, 정세균이 해내겠습니다.",113,7,9
"[대한민국 소멸, 막아야 합니다.]
코로나19 이후 출생율 하락으로
인구절벽과 지방소멸이 심화된다는 연구결과를 접했습니다. … See More",283,74,54
"[정세균의 '전북 플랜', 정세균이 전북입니다.]
전북이 열어갈 새로운 천년, 
저 정세균이 그 초석이 되겠습니다.… See More",294,57,46
"[공공의료 강화로 ‘포용적 건강사회’ 만들겠습니다.]
- 공공의료 강화를 위한 정세균의 6대 공약 -
의료는 공공재입니다.
국민의 생명을 지키는 안전벨트입니다.
그러나 우리 의료현실은 아직 개선해야 할 점이 많습니다.
수도권과 비수도권간 의료 양극화, 지역간 의료불균형, 
빅5 대형병원 집중, 부족한 공공병상 등의 문제를 해결해야 합니다.
현재 응급의료기관이 없는 시군구는 전국에 32개,
이 중 12개 지역에는 응급의료시설조차 없습니다.
지방의료원의 중환자 치료 여건은 미흡하지만,
코로나19 치료 중 절반은 공공병원이 떠안고 있는 실정입니다.
필수공공의료 인력은 부족하고,
국립대병원과 지역공공의료기관 간 협력 체계도 부족합니다.
저 정세균, 
공공의료에 대한 과감한 투자로 의료 격차를 해소겠습니다.
전 국민 필수 보건의료 서비스 보장으로 포용적 건강사회를 실현하겠습니다.
공공의료 강화와 포용적 건강사회를 위한 정세균의 여섯 가지 약속입니다.
첫째, 지역 의료격차 해소를 위해 공공병원을 대폭 확충하겠습니다.
17개 권역, 70개 중진료권을 설정하고,
현재 계획 중인 공공보건의료기관 20개소 신증축 외에
지방의료원이 없는 지역에 공공병원 설립을 적극 추진하겠습니다.
공공병원 예비타당성조사를 면제하여 공공병원을 신속히 확충하겠습니다.
지방의료원 신증축 시 보조금 지원을 
현행 50%에서 60%로 일괄 상향하겠습니다.
공공병원의 필수 운영경비 및 공익적 적자,
이른바 ‘착한적자’ 해소 지원을 제도화하겠습니다.
둘째, 국립중앙의료원을 이전, 신축하여
국가 중앙병원으로서의 기능과 역할을 대폭 강화하겠습니다.
기계획된 800병상을 확대하고, 
감염, 응급, 외상, 심뇌, 모자, 치매 등 각 센터의 기능을 확대하겠습니다.
국립중앙의료원의 공공보건의료센터를 확대ㆍ발전시켜 
공공보건의료개발원을 설치하고 
공공의료 정책 지원기능을 강화하겠습니다.
셋째, 국립대 병원 소관부처를 교육부에서
보건의료정책을 총괄하고 있는 보건복지부로 변경하겠습니다.
앞으로 국립대병원은 의료임상 교육은 물론
코로나와 같은 공중보건위기 대응능력을 극대화하고,
지역의 고난이도ㆍ중증의료, 공공의료에 대한 사회적 필요에 응답할 것입니다.
또한 국립대병원과 지역의료원 간 의료인력 파견,
공공임상교수제도 활성화 등을 통해
국립대병원과 지역공공병원 간 협력을 강화하겠습니다.
권역의료기관인 국립대병원을 중심으로
지역 공공병원, 2차병원, 1차의료기관이
유기적으로 연계되는 보건의료 전달체계를 확립하겠습니다.
넷째, ‘국립의학전문대학원’을 설립하여
필수ㆍ공공의료 전문가를 양성하겠습니다.
비수도권 의사부족 등 의료양극화 문제를 해소하고,
코로나19와 같은 감염병 대응 의료인력을 확보하기 위해 
국립의학전문대학원을 설립하겠습니다.
다섯째, 공중보건위기 대응체계 구축 및 역량을 강화하겠습니다.
국립중앙의료원을 중앙감염병전문병원으로 지정하고,
현재 계획된 4개소의 권역 감염병전문병원 설립을 조속히 마무리 짓겠습니다.
아울러 권역 감염병전문병원 추가 설립 검토에 즉시 착수하겠습니다.
또한 지방의료원의 감염병 전담병동, 음압병실 등 
감염안전 설비도 확충하겠습니다.
코로나19 같은 신종 감염병 대응 
자원 확충 및 운영 관리체계를 마련하고,
의료진에 대한 생명안전수당을 제도화하겠습니다.
여섯째, 헌법에 국민의 건강권 조항을 명시하겠습니다.
건강권을 헌법상의 권리로 분명히 하여
국민 누구나 사회경제적 조건에 관계없이
건강에 대한 평등한 돌봄을 받도록 하겠습니다.
국민 여러분!
감염병 대응은 물론 국민 건강의 최전선을 지켜온 
공공의료의 중요성은 다시 한 번 강조해도 지나치지 않습니다.
공공의료 확충과 감염병 대응을 위해
제대로 된 민관 거버넌스가 구축되어야 합니다.
향후 공공보건의료정책심의위원회에
공공의료를 제공하는 노동자단체의 참여를 보장하겠습니다.
복지부, 보건의료노조, 시도지사협의회가 참여하는
공공의료 확충강화 추진 협의체를 구성하여
상시적으로 소통하고 지혜를 모으겠습니다.
누구나 양질의 공공의료 서비스를
누릴 수 있는 건강한 사회,
돌봄이 강한 대한민국,
저 정세균이 앞장서겠습니다.",115,35,33
"우리 국민의 50%에 해당하는 2,568만 여명이
코로나백신 1차 접종을 마쳤다는 기쁜 소식입니다.
예상보다 빠른 속도입니다.
국민들의 적극적인 예약과 접종 참여 덕분입니다.
연일 혼신의 힘을 다하고 계신 의료진분들께도 감사드립니다.
이 추세대로라면 추석 전 전국민 70% 1차 접종과 더불어
9월까지 전국민의 50% 2차 접종도 가능할 것입니다.
모두가 힘든 시기입니다. 하지만 우리 국민들께서
높은 접종률로 적극 참여해주신 덕에
일상회복을 향해 한 걸음 더 나아가고 있습니다.
우린 해낼 수 있습니다.
조금만 더 힘을 모아주십시오.
국민 여러분과 함께 가겠습니다.",336,44,81
"<한국형 미사일 방어 체제의 위대한 시작을 축하합니다.>
국산 중거리·중고도 요격체계인 천궁-II가 품질인증에 합격해서 배치를 앞두게 되었다는 기쁜 소식입니다. 
천궁-II는 이미 배치된 항공기 요격 지대공 미사일인 천궁-I과 통합 운영됩니다. 대한민국도 이제 미국의 패트리어트, 이스라엘의 아이언돔과 같은 첨단 군사 장비를 직접 개발하는 수준에 올랐습니다.
국내산 시스템을 보유함으로써 고비용의 공중 방어시스템을 더욱 저렴하게 운영함과 동시에 업그레이드 또한 직접 할 수 있게 됐습니다. 천궁-II의 개발은 수출로 이어져 향후 대한민국 방위산업의 효자가 될 것입니다. 
개발 과정에 많은 어려움을 딛고 국산화를 이뤄낸 국방과학연구소, LIG넥스원, 한화시스템, 한화디펜스 개발관계자들의 뚝심과 노력에 박수를 보냅니다. 
대한민국 방위산업이 자주국방의 원동력입니다.",342,36,59
"[격차 없는 사회, 정세균이 앞장서겠습니다.]
코로나 팬데믹으로 ‘부익부 빈익빈’ 현상이 심화되고 있습니다. 
통계청이 19일 발표한 ‘2분기 가계동향조사’ 결과, 
4년 만에 가계 소득이 처음 감소한 것으로 나타났습니다. 
구간별로 보면 상위 20% 부자는 소득이 늘었지만 
80%의 대다수 국민은 소득이 줄었습니다. 
특히 하위 20% 가구의 월평균 소득은 96만6천원으로, 
1년 전보다 6.3% 감소했습니다.
소득 불평등 정도를 가늠할 수 있는 척도인 
균등화 처분가능소득 ‘5분위 배율’은 5.59배로 
지난해 2분기 5.03배보다 증가하면서 다소 악화됐습니다. 
5분위 배율은 소득 상위 20%(5분위)의 평균 소득을 
하위 20%(1분위)의 평균 소득으로 나눈 값으로, 
배율이 클수록 소득 격차가 크다는 것을 뜻합니다.
결국 위기는 누구에게나 평등하지 않았습니다.
소득 불평등과 양극화 현상을 해결하지 않고서는 
결코 앞으로 나아갈 수 없습니다. 
맛있는 밥을 짓는데도 전문가의 손길이 필요하듯
경제 회복과 격차 해소에도 전문가가 필요합니다. 
경제전문가 정세균이 
혁신과 돌봄, 통합과 균형의 힘으로 불평등을 해소하고 
격차 없는 나라, 국민이 강한 대한민국을 만들겠습니다.",76,12,33
