post,like_count,comment_count,share_count
"지금 국민의힘 뿌리는 1990년 3당 합당으로 탄생한 민자당 입니다.
노태우 전 대통령은 전두환 정권의 공과를 안고 집권했고
김영삼 전 대통령은 노태우 정권의 공과를 안고 집권 했습니다.
노무현 전 대통령은 김대중 정권의 공과를 안고 집권 했으며
이명박.박근혜 전 대통령도 전임 정권의 공과를 안고 집권 했습니다.
지금 집권한 문재인 대통령은 폐족을 자처하던 노무현 잔여세력들이 뭉쳐 노무현 정권 2기를 만든 것이지
노무현 정권과 차별화 하거나 역사 단절을 외치고 있지 않습니다.
이명박.박근혜 정권의 공과를 안고 더 나은 모습으로 국민들의 심판을 받을 생각을 해야지
그분들과 역사를 단절 시키면서까지 집권을 꿈꾸는 것은 위선이고 기만 입니다.
제가 당대표 시절 당사에 이승만.박정희.김영삼 전대통령의 사진을 건 것도
바로 그런 뜻에서 걸었던 겁니다.
아무리 염량세태(炎凉世態)라고들 하지만 
부끄러운 조상도 내 조상이고
부끄러운 부모도 내 부모 입니다.
쿠테타로 집권하지 않은 이상
단절 되지 않고 도도히 흘러가는 것이 역사 입니다.",1.6K,60,86
"2004.4. 노무현 탄핵시 열린우리당의 돌풍을 뚫고 동대문을에서 당선된 직후 
제 둘째 아들이 고등학교때 교통사고로 발목에 철심을 박고 있어 병역면제 대상 이었는데
하도 이회창총재 아들 병역의혹이 난무하는 것을 보더니 
엄마와 같이 병원에 가서 철심을 빼고 신검을 받아 2급 판정을 받은 일이 있었습니다.
그래서 중장비 면허까지 있던 둘째 아들은 조기 입대를 위해 수송병과에 지원 했는데 
당시는 각 사단에서 수송병은 찍어서 입대했던 시절이었는데도 입대통보가 없어서 서울병무청 징모과에 가서 알아보니 
아직도 수송병과는 비리가 많은데 야당 저격수 아들을 데리고 가겠느냐고 대답을 했다고 했습니다.
그날 술을 한잔하고 들어온 둘째 아들은 아버지는 자기 인생에 전혀 도움이 안된다고 푸념을 늘어 놓고는 바로 해병대에 지원 입대를 해버린 일이 있었습니다.
4년전 지난 탄핵대선때 잘 다니던 자동차회사 해외영업부를  과장 승진 직전에  사직하고 
파일럿을 꿈꾸며 미국 애리조나 비행학교에 가서 대형항공기 면허까지 받아 왔으나 
또다시 야당 아들이라는 핍박을 받고 2년 동안 번번히 면접에서 떨어질때
참으로 나는 내아들 인생에 도움이 안되는 삶을 살고 있다고 생각 하면서   
내아들 보기가 정말 미안하고 참담 했습니다.
땅.바다.하늘의 모든 면허증을 17개나 가지고 있는 내 둘째 아들은 
지금은 파일럿을 포기하고 중견 기업에서 성실히 근무하고 있지만 
홍준표 아들이라는 것이 족쇄가 되는 것은 참으로 잘못된 세상 입니다.
문정권 들어와서 자기들은 끼리끼리 해 먹으면서 
야당과 국민들에게는 공정과 정의를 외치는 양두구육의 작태는 
이스타 항공사태에서 보듯이 이제 도를 넘었습니다. 
국민들이 왜 나라가 니꺼냐고 외치겠습니까?",3K,57,133
"이스타 항공의 승무원 채용비리 보도를 접하면서 저게 왜 이제사 밝혀지나 라고 생각 했습니다.
어느 야당  인사의 아들은 대형항공기 조종사 면허까지 미국에서 받아 와서 LCC 항공사에 취업 할려고 했는데 
가는 LCC 항공사마다 필기, 실기 시험 합격 하고도 늘 면접에서 아버지가 야당  인사라는 이유로 떨어 졌는데
야당  인사 아들을 취업시키면 국토부 항공정책실에서 항공노선 조정때 불이익을 주기 때문이라고 했습니다.
지난해 이스타 항공 승무원 채용 시험에서는 필기시험 2등하고 실기시험을 통과해도 
면접때 면접관이라는 자가 이번에도 떨어지면 또 응시 할거냐고 물었다고 합니다.
소위 적폐 청산을 하면서 블랙리스트를 처벌을 하던 문정권이 
야당 아들에게는 블랙리스트를 각 항공사마다 돌려 야당 아들의 정당한 취업도 가로 막는 횡포도 서슴없이 자행 하더니
자기들은 끼리끼리 불법,부당하게 특혜 취업을 시켰다고 합니다.
그러니 이스타 항공이 저렇게 되지 않는 것이 도리어 이상 하지요.
이런걸 양두구육(羊頭狗肉)이라고 합니다.",1.6K,61,86
"한 물건에는 한 종목의 세금이 부과 되는 것이 조세의 기본 원칙 입니다.
그러나 지금 부동산 세제중 재산세와 종부세는 한 물건에 중복 과세가 되고 있습니다.
원래 종부세는 집도  있고 땅도 있고 상가도 있는 경우 종합부동산에 누진적으로 과세하는 제도인데
단일 부동산이 9억 넘는다고 재산세 외에 또 종부세를  부과하는 것은 중복과세 금지 원칙에도 어긋나고
조세법률주의에도 어긋나는 위헌적 제도 입니다.
더구나 행정기관이 자의적으로 정하는 공시지가에 따라 종부세를 또 부과할때 그 위헌성은 더욱더 커집니다.
단일 부동산에는 재산세 과표만 현실화 하면 될 것을 
위헌적인 종부세를 또 부과하는 것은 명백히 헌법 위반 입니다.
단일 부동산에 재산세 외 또 부과 하는 종부세는 폐지 되어야 합니다.
우리나라 국민들은 참 순진 합니다.
이런 세금은 조세저항을 해서라도 고쳐야 합니다.",1.8K,43,124
"2003.4.노무현 대통령 초기 대북 송금 사건을 수사 하면서 
박지원만 구속하고 사실상 송금을 지시한 DJ는 조사 조차 하지 않았습니다.
그 당시 문재인 민정수석은 그것을 대통령의 통치행위로  판단했기 때문이였을 겁니다.
대통령의 통치행위는 위법 여부를 떠나 사법심사의 대상이 안되는 것이 판례였고 법조 상식이였기 때문에
DJ는 대북송금 사건에서 조사도 받지 않고 처벌도 받지 않았습니다.
그런데 문재인 대통령은 대부분 통치행위 였던 박근혜 전대통령을 검찰을 이용하여 여론 몰이로 구속하고 
나아가 또다시 검찰을 이용하여 이명박 전대통령도 증거도 없이 구속 했습니다.
박근혜 전 대통령은 수사 대상도  아닌 대통령의 통치행위를 범죄로 몰았고
이명박 전대통령은 오로지 노무현 전대통령을 자진(自盡)케 했다고 사적 감정으로 정치 보복을 한 것입니다.
제가 두 전직 대통령의 사건은 정치수사이고  정치재판 이였다는 이유도 바로 거기에 있습니다.
대통령의 통치행위도 수사대상이 되고 사법심사의 대상이 된다는 관례를 만든 문재인 대통령은
퇴임후 누가 후임 대통령이 되더라도 그게 변명할수 없는 부메랑이 될 겁니다.
수많은 통치행위중  원전비리 사건  하나만 하더라도 중죄를 면하기 어려울 테니까요.
그래서 이젠 화해와 화합의 정치를 하라고 권하는 겁니다.
더이상 감정으로 몽니 부리지 마시고 
두 전직 대통령을 사면 하십시오.
그게 훗날을 위해서도 바람직 할 겁니다.",2K,98,139
"시간이 지나면 텅비는 모래시계처럼 
권력은 영원 하지 않습니다.
레임덕을 막을려고 몸부림 치면 칠수록 
권력은 더 깊은 수렁으로 빠지게 됩니다.
섭리로 받아 들이시고 마무리 국민통합 국정에만 전념 하십시오.
온누리에 부처님의 가피(加被)가 펼쳐지는 초파일이 다가 옵니다.
자신의 업보로 될 두 전직 대통령도 이젠 사면 하시고 
마지막으로 늦었지만 화해와 화합의 국정을 펼치시길 기대 합니다.
지켜 보겠습니다.",1.4K,49,55
"오늘 아침 조선일보 여론조사 보도는 야당으로서는 참으로 충격적 입니다.
이번 보궐선거 야당 압승의 원인을 야당의 정책보고 찍었다 3%, 야당의 인물보고 찍었다 3%, 야당의 활동보고 찍었다 1%, 야당에 대한 적극적인 지지도는 도합 7%에 불과 했습니다.
이번 보궐선거의 압승 원인은 여당과 청와대의 부동산 정책 잘못이 43%, 그외 대부분 문정권 실정과 폭정이 문정권에 등을 돌리게 된 원인 이였습니다.
국민의힘 지지층에서도 81%가 여당이 못해서 이겼다고 했습니다.
그만큼 지난 1년 동안 김종인 비대위 체제는 국민들의 신망을 받지 못한 체제 였습니다.
그러나 그 분은 지장,용장,덕장도 아닌 복장(福將)이였기 때문에 운좋게 이긴 겁니다.
얼마던지 대선때는 또 다를수 있다는 것을 보여준 국민들의 분노 투표 였다고  아니할수 없습니다.
그러나 또다시 당의 정체성이 불분명 하고 
가마니전략으로 반사적 이익만 노리는 것은 우리 국민들은 더이상 용납치 않을 겁니다.
두번의 행운은 없습니다.",1.7K,51,65
"초대 대통령 이승만은 4.19 혁명으로 하야 했고 
윤보선 대통령은 5.16 쿠테타로 하야를 당했다.
박정희 대통령은 피격되어 서거 했고
최규하 대통령은 신군부에 쫒겨 나갔다.
전두환.노태우 대통령은 군사반란등으로 사형선고 까지 받았고.
YS는 IMF사태로 퇴임후 곤욕을 치루었다.
노무현 대통령은 비극적인 자진(自盡)을 했고
이명박.박근혜 대통령은 문정권의 정치보복으로 아직도 영어의 몸이 되어 있다.
문재인 대통령도 이제 퇴임을 앞두고 있다.
이렇듯이 대한민국 대통령 잔혹사는 끝임없이 계속 되고 있는데
다음 정권에도 그런 일이 일어나지 않는다는 보장이 있을까?
이런  불행한 최후를 맞는 대한민국 대통령을 하겠다고 
오늘도 열심히 뛰는 사람들은 자신만은 예외가 될수 있다고 믿어서 일까?
역대 대통령중 행복한 노후를 보낸 분은 DJ밖에 없었다.",1.6K,60,51
"총선 끝난지 1년 되는 날 입니다.
복당 문제는 당과 대립각을 세워 풀어갈 생각이 전혀 없습니다.
자연스럽게 해결 되기를 기대 합니다.
소위 자기 계파 보스는 복당을 찬성하고 있는데 
특정 소수계파 의원들 몇명이 자기 보스의 생각과는 달리 암묵적으로 반대 활동을 하고
비대위가 끝났음에도 전임 비대위원장이 데리고 온 일부 측근들이 아직도 사퇴 하지 않고 남아서 복당을 반대하고 있지만
외부 사람도 합당 하고, 영입 하자고 외치는 마당에 
일시 외출했던 자기 집 사람의 귀가도 막는다면
당원과 국민들이 이를 용납치 않을 겁니다.
염량세태(炎凉世態) 입니다.",1.5K,64,45
"청년 비정규직 이면 어찌 결혼,출산 할수 있겠나?
참 좋은 말 입니다.
저는 문재인 대통령이 한 말인줄 알았습니다.
비정규직은 노동의 유연성이 확보 되지 않을때 나타나는 노동시장의 기현상 입니다.
오늘날 메르켈의 독일이 제조업 활성화와 경제 성장을 거듭하고 있는 것은 메르켈 총리 이전의 좌파 정권이였던 슈뢰더 총리의 노동 개혁으로 노동의 유연성이 확보 되어 경제가 살아난 겁니다.
이윤추구를 제1의 목표로 하는 기업에게 해고의 자유도 주지 않고 노동의 경직성만 강요하는 노동시장 정책이 비정규직 양산을 초래 했는데 
그 원인을 해소 해줄 생각은 하지 않고 강성노조의 눈치만 보면서 결과 평등만 기업에게 강요 한다면 
기업은 비정규직을 양산할 수밖에 없고 기업 경영보다 부동산 임대시장으로 눈을 돌리면서 종국적으로 청년실업 문제도 더욱더 심각해 집니다.
지금 대한민국이 바로 그러 합니다.
고용 대란이 일어났는데 이를 공무원 증원만으로 막을려고 하는 것은 망한 그리스로 가는 지름길 입니다.
비정규직 문제는 강성노조 횡포 억제와 노동의 유연성 확보에 그 해결의 실마리를 찾아야 합니다.
그래야 청년들이 꿈꾸는 대한민국이 될수 있습니다.",1.6K,57,71
"DJ,노무현의 햇볕 정책은 북의 핵능력 강화만을 가져 왔고
문재인의 종북정책은 핵능력 완성만을 가져 왔습니다.
이제 우리는 제3의 대북정책을 세워야 할 때입니다.
남북 군사력 균형을 바탕으로 
서로 불가침,불간섭을 하고 
조급한 통일론 보다
동.서독의 교훈대로
각자 체제 아래서 어떤 체제가 국민과 인민들을 위한 체제인지 체제경쟁 정책으로 전환 해야할 때가 아닌가 생각해 봅니다.
정권마다 바뀌는 대북 정책의 혼선으로
얼마나 많은 국민적 갈등을 초래 했습니까?",1.6K,45,63
"오늘 아침 어느 퇴역 언론인과 통화를 하면서 저보고 강성보수라고 하길래 그러면 나를 강성보수로 모는 사람들은 눈치보수냐고 반문한 일이 있었습니다.
굳이 따진다면 원칙보수 정통보수라고는 할수 있지요.
복당 문제에 대해서도 일부 계파 초선의원들이 반대한다고 하길래 대선후보 경선때 나를 반대하고 다른 후보 진영에서 일하면 되지 한국 보수의 적장자인 나를 굳이 들어오는것 조차 반대할 이유가 있느냐고도 했습니다.
참 어이없는 일들이 계속 벌어지고 있네요.
28년전 악연으로 서로가 피하는게 좋다고 판단되어 지난 1년간 외출하고 있었던 겁니다.
나는 당권에는 관심 없고 오로지 정권교체의 밀알이 되겠다는 생각 뿐입니다.
적수공권으로 일어나 아무런 세력 업지 않고  검사,국회의원 5번,도지사 2번,원내대표,당대표 2번,대통령후보까지 해본 사람이 더이상 무슨 욕심이 있겠습니까?
마지막  남은 일은 진충보국(盡忠報國)하는 일 뿐입니다.",2.1K,86,79
"수적천석(水滴穿石)이라고 했습니다.
도저히 무너질것 같지 않던 문정권이 허물어 지기 시작 했습니다.
이제 정권교체와 나라 바로 세우기 출발점에 들어 섰습니다.
차분하고 치밀하게 준비하여
나라를 정상화 시키고 정권교체에 한알의 밀알이 되겠습니다.
공정.자유.서민.소통을 기치로
선진강국을 만드는데 진력을 다 하겠습니다",1.8K,60,74
"비록 노선은 달랐지만 총선 참패이후 혼란했던 당을 수습하고 양대 보궐선거를 승리로 이끈 그분의 역량은 대단 했습니다.
감사합니다.
건강 유의 하시고 재충전 하신후 다시 대한민국을 위해 일해 주실 것을 믿어마지 않습니다.
거듭 감사 드립니다.",1.4K,84,30
"출구조사를 보니 탄핵 대선 이후 4년만에  이겨 보는 눈물겨운 승리 입니다.
모두가 하나 되니 하늘도 도우나 봅니다.
김종인,주호영 두분 야권 지도자들께서도 참으로 수고 하셨습니다.
안철수 대표에게도 감사 드립니다.
오세훈,박형준 두후보님들 참으로 고생 하셨습니다.
도와주신 국민 여러분,당원동지 여러분 정말 감사 합니다.
이제 문대통령은 정신 차리고 더이상 국민들을 핍박하지 마십시오.
차분하게 임기말 주변 정리 하시고 마무리 잘 하십시오.
모두들 고생 많으셨습니다.",3.4K,93,87
"의령군수 보궐선거 지원유세차 왔습니다.
제가 경남지사로 있을때 정책단장을 하던 오태완후보가 의령 군수 후보로 이번에 출마 했습니다.
압승을 기원 합니다.",1.3K,90,45
"총선이후 1년만에 처음 외부 행사로 부산시장 보궐선거 박형준 후보 유세 지원차 왔습니다.
기장 시장통의 반응을 보니 압승 구도 입니다.",1.9K,121,49
"나는 늘 힘들고 어려운 환경에서 역경을 헤쳐 오면서 공직을 수행해  왔습니다. 
검사시절에는 노량진 수산시장 강탈 사건,광주 국제 PJ파 조직폭력사건,슬롯머신 비리사건등 대형사건 수사할 때 마다 늘 내부 압력과 핍박 속에서 힘들게 홀로 수사를 해 왔고
정치판에 들어와서도 당이 잘 나갈때는 나를 찾지 않고   탄핵대선,위장평화지선등 당이 곤경에 처하거나 무너질때마다 늘 그 책임을 떠맡곤 했지요.
이젠 정치의 피크 순간에 와서  나도 이제 당이 잘 나갈때 대표 선수가 되어 출마 할수 있으면 참 좋겠다는 생각을 오늘 아침 문득 해 봅니다.
오늘 저녁 8시 부터 TV홍카콜라에서 생방으로 클럽하우스를 진행하면서  新 대북정책을 토론 합니다.
오랫동안 숙고한 대북 정책입니다.
토론에 많은 참여 바랍니다.",1.4K,59,80
"국회 보좌진들과 벚꽃이 만개한 국회 경내 산책을 나왔습니다.
윤중로는 통제를 하고 있어서 국회 경내 산책만 했습니다.
윤중로 통제가 무슨 방역 효과가 있는지 올 봄도 정치 방역에 국민들만 죽을 지경입니다.
일부러 이 상황을 이용 할려고 백신 수입을 지체하고 있는지 하도 공작에 능한 사람들이라 알수가 없네요.",1.4K,53,37
"93.4.슬롯 머신 사건 관련으로 구속된 엄삼탁 전 병무청장의 뇌물혐의 단서는 
공직자 재산 공개시 부동산 취득 경위를 추적해 부동산 매매대금을 역추적 하여 뇌물수수 사실을 밝혀 냈습니다.
그해부터 시행되었던 고위 공직자 재산공개 제도는 혁명적인 개혁 정책 이였고 
고위 공직사회 부패를 막는 중요한 계기가 되었으며 인사청문회때 마다 단골로 검증 받는 소재가 되었습니다.
최근 문정권이 뒤늦은 조치이지만 모든 공직자의 재산 공개 확대 조치는 바람직한 방향 입니다.
모든 공직자를 범죄자 취급을 하는 것이 아니라 오히려 공직자로 하여금 부패로부터 해방 시켜 주고 
당당한 공직자를 만들어 가는 중요한 계기가 될 것으로 저는 봅니다.
민주당은 국회의원 전수조사를 권익위에서 하자고 하고 야당은 이는 부당하다고 하는데
당당 하다면 어느 기관에서 한들 무슨 문제가 되겠습니까?
비밀 없는 세상 입니다.
이런 문제를 권익위가 편파 조사를 한다면 그 기관의 존재 의미가 없고 기관이 폐지될 수도 있는데 과연 편파 조사를 할수 있을까요?
모든 국회의원들은 우선 권익위 조사부터 받아 봅시다.
모두 부동산 단두대에  올라가서 공직생활 내내 부동산 거래 상황을 한번 검증 받아 봅시다.",1K,34,47
"문정권으로서는 백약이 무효인 보궐선거로 가고 있다.
김상조 청와대 정책실장의 전세대책 발효직전 야비한 전세금 올리기가   그 정점을 찍었다.
오늘 발표한 문대통령의 부동산 비리 대책은 하나마나한 소리에 불과하고
아무리 니들이 야당 두후보에게 네거티브를 해본들 분노투표를 당할수 있겠나?",1.3K,71,43
"노무현 대통령 이후 지난 20여년간 극명하게 갈라졌던 보수.진보의 진영 구도가 문정권의 민생 폭정으로 인해 경계가 허물어 지면서 새로운 정치 화두를 국민들이 찾고 있습니다.
최근 인뎁스보고서를 읽어보니 우리 국민들은 그것을  국익(國益)에서  찾고 있다고 보여 집니다.
무엇이 나라의 이익이고 무엇이 국민 전체의 이익 인지 
그 판단 기준을 국익(國益)에서 바라보는 국익 우선주의 에서 보수와 진보의 양극단을 수렴할수 있을 것으로 우리 국민들은 보고 있는게 아닌가 생각 됩니다. 
우리 헌법에서도 제 46조 제2항에 국회의원의 의무에 국익 우선주의를 천명하고 있고
미국을 돌풍으로 이끌었던 트럼피즘도 결국은 국익 우선주의 였습니다. 
모호한 중도로 가자라는 논리보다  
진영 논리와 보수.진보의 양 극단을 허물 제3의 시대 정신을 국익(國益)에서 이젠 찾아야 할 때가 아닌가  생각해 봅니다.
황사가 자욱한 봄날 아침에 국회로 출근 하면서 좌우로 쫙 갈라진 내나라를 다시금 생각해 봅니다.
무슨 기치를 내걸어야 국민적 에너지를 하나로 결집 할수 있을까 
생각하고 또 생각해 봅니다.",1.2K,51,32
"김종혁 전 중앙일보 편집국장이 쓴 두번 다시 경험하고 싶지 않은 나라를 읽었습니다.
군더더기 없는 간결한 문장에 정확한 메세지가 돋보이는 근래 보기 드문 인문 비평서 였습니다.
문정권 4년을 통렬하게 정리 한 것으로 여겨지는 이책은 우리가 앞으로 나아가야 할 길을 밝혀 주는 향도가 될수 있다고 보여 집니다.
그런데 앞으로의 화두는 양 진영으로 쫙 갈라진 대한민국을 하나로 묶는 제3의 시대정신이 무엇인지 찾아야 할때가 아닌가요? 
결론에 그걸 제시해 주었으면 금상첨화 였을 겁니다.",1K,69,41
"만개한 대구 수성못 벚꽃길 터널에 나왔습니다.
봄은 왔지만 내 나라는 아직도 겨울 입니다.",2.3K,71,48
"2018.11 기울어진 언론 운동장을 바로 잡기 위해 시작한  TV홍카콜라는 배현진 의원의 노력과 당시 탁월했던 제작진의 구성으로 한국 정치 유튜브의 붐을 일으킨 촉발제 역할을 했습니다.
통계청 발표에 의하면 우리 국민들은 기존 언론보다 유튜브 시청 시간이 훨씬 더 많다고 할 정도로 이젠 대세가 되었고
기존 언론들도 유튜브를 별도로 개설하여 운영할 정도로 대중적인 언론으로 자리 매김을 하였습니다.
그러나 지금의 유튜브 시장은 
가짜뉴스가 판을 치고
자기 개인의 바램이 팩트로 둔갑하여 국민 여론을 호도 하고
내용도 없는 자극적인 썸네일로 조회수만 쌓아가는 
페이크 뉴스만 난무 하는 황색 언론으로 전락해 가고 있습니다.
유감 스럽습니다.
1인 미디어 시대를 본격적으로 열었다는 자부심도 있지만
비방과 허위,거짓과 날조도 난무 하는 세상을 만들었다는 자괴감도 동시에 있습니다.
존경하는 유튜버 여러분!
이젠 국민들에게 팩트에 근거한 진실,주관적인 바램이 아닌 객관적인 논평만 전달하는 제대로 된 1인 미디어 시대를 만들어 갈 것을 제안 합니다.
기존 언론을 못믿어 개척한 유튜브 시장이 
기존 언론보다 더 심한 페이크 뉴스판이 되어서야 되겠습니까?",1.2K,98,34
"오늘은 서해수호의 날이자 천안함 폭침 11주년이 되는 날입니다.
나라를 지키다 산화한 46명의 해군 용사들의 숭고한 희생을 기리고 북의 만행을 규탄 하는 날 입니다. 
북의 눈치를 보느라 행사도 축소하고 참석도 제한 하는 문정권의 친북 행보는 끝이 없습니다.
이제 정상적인 나라로 돌아갔으면 합니다.
지난 4년간 문정권이 허문 국가 안보를 다시금 되살리는 날이기도 합니다.
조국을 지키다 스러져간 해군 46 용사를 다시금 추모 합니다.
편안하게 영면 하십시오.",1.8K,30,65
"자신에 대한 비판을
참지 못하고 분노와 감정으로 대응 하는 것은 어른 답지 않은 행동 입니다.
저는 안철수 후보를 지지한 것이 아니라 빅쓰리가 출마해야 선거가 야당판이 되고
빅쓰리가 순차적으로 단일화 해야 조직선거인 보궐선거에서 이길수 있다고 판단되어 
그동안 출마한 빅쓰리의 아름다운 단일화를 위해서 각 후보 진영을 격려했고 
거대 야당을 상대로 고군분투 하는 안철수 후보가 어려움에 처했을때 
그때마다 적절한 칭찬으로 끝까지 용기를 갖고 대의를 위해 단일화 해 달라고 요청한 사실만 있고
단일화를 어렵게 하고 있던 분의 자제를 당부하는 자세만 견지 했을뿐
후보자 어느 누구를 지지하거나 폄하한 일이 없습니다.
100석의 거대 야당이 후보자를 못낼 지경까지 당을 막판까지 몰아간 것을 반성 하셔야지
군소야당 출신인 안철수 후보 한사람 제쳤다고 선거가 끝난양  오만 방자한 모습은 큰 정치인 답지 않습니다.
아름다운 단일화 흥행을 해준 안철수 대표를 끝까지 비방 하면 서울시장 선거에도 좋지 않습니다.
마무리 잘 하시고 아름답게 퇴임 하십시오.
그게 어른다운 행동 입니다.",1.6K,74,71
"오세훈후보의 승리를 축하 드립니다.
10여년의 정치공백을 딛고 다시 힘찬 도약에 나선 오세훈 후보는 참 대단한 분입니다.
안철수후보도 아름다운 단일화를 성공적으로 마무리 해 주신 점에 대해 무한한 감사의 말씀을 드립니다.
이제 모두 힘을 모아 서울 시장 탈환에 나섭시다.
서울 교체가 정권 교체 입니다.
두분 정말 수고 하셨습니다.",2.1K,87,43
"지난 대선때 88,000,000건의 여론조작으로 문대통령의 당선의 1등 공신이였던 드루킹이 만기 출소 했습니다.
그러나 공범이였던 김경수지사는 여전히 대법원에 계류중이면서 일부 언론 보도를 보면 고위 법관이 무죄를 만들려고 한다는 말도 떠돌고 있습니다.
바야흐로 사법부 부재시대 입니다.
상선(上線)인 문재인후보와 김정숙여사에 대한 수사도 추가로 진행 되어야 한다는 여론도 고개를 들고 있습니다.
언제  사법체계가 정상으로 돌아 올까요?
검찰도 저렇게 망가지고 있는데
법원조차 그런다면
이땅의 정의는 어디가서 찾을까요?",1.5K,51,55
"문정권 초기에는 벌떼처럼 달려 들어 적폐수사 한다고 한마음으로 정권 하수인 노릇을 하더니
토사구팽 되어 조직이 분해되기 시작하니 위기감을 느꼈는지 이젠 정권하수인 검사들과 조직수호 검사들이 서로 물고 뜯고 싸우는구나.
내 일찌기 이런 검찰의 모습을 여태 본일이 없었다.
최소한의 체면도 없이
명예도 없이
하이에나처럼 서로 물고 뜯는 너희들이 이 땅의 검사들이냐?
검사를 했다는 내가 참으로 창피한 요즘이다.
당당해라 
대한민국의 검사답게.",1.2K,22,32
"박영선 후보측이 MB로부터 남편이 사찰을 받아 직장을 도쿄로 옮겼고 그래서 아파트를 샀다고 해명하고 있으나 이는 사실과 다른 점이 있어 해명 하고자 합니다.
2007.12.대선 당시 대선의 승패를 가른 것은 BBK사건 이였고 
한나라당 BBK대책 팀장은 저 였는데  당시 민주당의 주 공격수는 정동영 후보의 최측근인 박영선 의원 이였습니다.
그때 불거진 사건이 김경준 기획 입국설이였고 
김경준이 입국하면 대선판이 뒤집어 진다고 모든 국민의 눈은 김경준의 입국에 집중되어 있을 때입니다.
김경준의 미국변호사인 심모씨와 박영선 의원의 남편 되는 분이 LA 로펌에 같이 동료로 근무 했었기 때문에 
우리는 김경준의 기획 입국에 모종의 묵계가 있을 것으로 보았으나 증거가 부족하여  고발 하지는 못하고 단지 진상을 규명해 달라는 취지로  검찰에  수사의뢰를 한바 있었습니다.
그 수사의뢰서에는 어느 누구도 기획 입국의 배후자로 지목 하지 않았고
단지 우리 대선후보를 음해할 목적으로 김경준을 기획입국 시키고 있으니 수사해 달라는 것 뿐이였습니다.
대선후 검찰수사는 박영선후보의 남편 관여 여부로 번졌고 남편이 근무하는 법무법인 사무실까지 압수 수색하니 박영선 후보의 남편은 그 법무법인에 근무 하지 못하고 일본으로 건너간 것 입니다.
박영선 후보 남편이 기획입국에 관여한 증거가 없어 내사 종결된 것에 대하여 그후 박영선 후보에게 제가 사과 한일도 있었습니다.
사찰이 아니라 검찰 내사 였고 우리는 박영선후보 남편에 대해 심증만 갔을 뿐  그를 지목한 일은  없었습니다.
결과적으로 일이 그렇게 된 점에 대해서는 다시 한번 유감을 표합니다.",1.4K,45,88
"제가 경남지사 할때는 땅 한평 팔지 않고 행정개혁,재정개혁만으로 3년6개월 만에 1조 4,000억의 부채를 청산 하여 광역단체 사상 최초로 빚없는 경상남도를 만들었는데
그 다음 지사가 된 민주당 김지사는 제가 심어 놓은 채무제로 기념 나무를 뽑아내고 기념석도 묻어 버리고
불과 3년만에 다시 채무 1조원 시대를 만들었다고 합니다.
꼭 하는 짓이 채무 1,000조원 시대를 연 문재인 대통령과 같습니다.
나라 살림이나 개인 살림이나 빚잔치 경영을 하게 되면
고통을 받는 것은 후손 들입니다.
봄비 내리는 주말 우울한 아침 입니다.",2.4K,73,103
"정유라 때는 이대 입학 취소 뿐만 아니라 고등학교도 득달같이 입학 취소 하여 중졸로 만들더만
조민 입시비리 사건을 침묵 하는 민족 고대의 자존심은 다 어디 갔나?
부산대 의전원은 그 자긍심을 하수구에 버렸나?
하기사 대법원에서 확정된 뇌물사건도 뒤집을려고 법에도 없는 짓을 하고
여권 도지사 드루킹 여론 조작 사건은 고위법관이 무죄를 만들려고 기를 쓰고 있는 집단인데 무슨 짓인들 못 하랴마는
참 해도 해도 너무 속 보이는 짓들을 한다.
천벌 받을 거다.",2.4K,60,85
"김종인의 몽니에서 벗어나 서울시민의 품으로 돌아온 오세훈 서울시장 후보의 전격적인 안철수안 수용 결단을 치하 드립니다.
어려운 결단을 하셨습니다.
이젠 양당은 더이상 머뭇거리지 말고 즉각 실무 준비에 나서서  아름다운 단일화를 이루어 서울시정을 탈환 하도록 합시다.
두분의 의로운 결단에 고개 숙여 감사 드립니다.
이젠 두분 다 승자 이십니다.",1.1K,29,41
"김종인 몽니에 굴복하는 것도 한신의 굴욕처럼 훌륭한 책략 입니다.
김종인의 승리가 아니라 안철수의 포용 입니다.
나를 버릴때 기회가 옵니다.
늘 머뭇거리던 안대표가 이번에는 전격적으로 김종인 안을 수용한 결단을 높이 삽니다.
승패를 떠나서 그게 소인배 정치와 다른 아름다운 모습 입니다.
이제 단일 대오로 정권 탈환의 장정에 함께 갑시다.
고맙습니다.",1.3K,38,42
"그 좋던 야당 선거 분위기가 서울은 김종인 위원장의 몽니로,부산은 LCT 매입 관련으로 힘들게 진행 되고 있습니다.
서울은 단일화 협상에 장애가 되는 김종인 위원장은 제발 좀 빠지고 두 후보에게 맡기십시오.
부산은 네거티브 대책반을 즉시 가동 하시기 바랍니다.
부산 선거는 처음부터 네거티브 선거가 될 것이라고 말해 주었고 그것이 지금 현실화 되고 있습니다.
앞으로 제2 제3 네거티브도 나올 겁니다.
저들은 이미 오래전부터 치밀하게 박형준 후보 네거티브 자료를 준비 했습니다.
시리즈로 나올 겁니다.
잘 대처 하십시오.",1.1K,38,28
