post,like_count,comment_count,share_count
"<필수노동자법, 노동존중 사회로 가는 첫걸음입니다>
어제 국회 본회의에서 필수노동자법(필수업무 지정 및 종사자 보호·지원에 관한 법률안)이 통과됐습니다.
저는 당 대표 시절에 돌봄 노동자, 택배 노동자, 버스 기사, 환경공무관(미화원) 등을 현장에서 뵙고 말씀을 들으며 이 법 제정을 약속드렸습니다. 당내 ‘필수노동자TF’를 꾸려 필수노동자 지원 입법을 준비했습니다. 그 노력이 열매를 맺었습니다. 함께 애써주신 여야 의원 여러분께 감사드립니다.
의료·돌봄·물류·교통 등 필수업무 종사자는 우리 사회의 공기와 같은 존재입니다. 그 분들 덕분에 우리는 코로나19 위기에도 사회기능과 일상생활을 정상적으로 유지할 수 있었습니다.  
그러나 그 분들은 코로나19 감염위험, 취약한 근무환경, 열악한 처우, 장시간 노동 등에 시달려 왔습니다. 재해와 사망 사고도 잇따랐습니다. 마치 ‘잊혀진 사람들’처럼 인식됐습니다.
법이 제정됨에 따라 실태 조사, 지원위원회 설치, 위생·안전시설 조성, 고용보험료와 수당 지원 등이 가능해졌습니다. 이제 필수노동자는 '잊혀진 사람들'이 아닌 ‘필요한 사람들’로 명실상부하게 인식, 평가, 지원돼야 합니다. 지난해 현장에서 드렸던 약속을 지키게 돼 개인적으로 뿌듯합니다. 
법만으로는 여전히 부족할 것입니다. 그러나 필수노동자 보호를 위한 첫발을 내디뎠습니다. 지금부터 시작입니다. 노동의 가치가 존중받고, 노동자의 삶을 지켜주는 나라를 만들기 위해 더 열심히 노력하겠습니다.
관련기사 보기 https://www.news1.kr/articles/?4089481",1.2K,119,230
"<이해충돌방지법, 국민께 드리는 청렴 약속입니다>
국회 본회의에서 '공직자 이해충돌방지법'이 여야합의로 통과됐습니다. 2013년 첫 발의된 ‘부정청탁금지 및 이해충돌방지법안’에서 뒷 부분이 빠진지 8년 만입니다. 
그때 법안이 온전히 처리됐더라면 LH사태는 일어나지 않았을 것입니다. 송구스럽습니다. 국민들께선 매서운 질책으로 이번 여야 합의처리의 동력을 만들어주셨습니다. 
이해충돌방지법의 핵심은 공직자가 직무를 수행할 때 사적인 이해관계가 관련될 수 있는 상황을 사전에 막자는 것입니다. 부당한 사적이익 추구도 엄격히 금지됩니다. 예컨대 LH공사에서 신도시 조성 사업 관련 업무를 하는 직원이 해당 지역에 토지를 소유하면 기관장에게 신고해야 하고 해당 직무에서 배제됩니다. 
사실, 그것은 지극히 당연한 것들이었습니다. 공적으로 얻은 정보를 사적으로 쓰지 않아야 한다는 상식, 법이 없더라도 지켜야 할 공직자의 기본 자세였습니다. 공직자의 부당한 사익 추구는 공동체를 파괴하는 범죄로 단죄되고 추방됐어야 마땅합니다. 
이해충돌방지법은 190만 공직자가 국민께 드리는 약속입니다. 공정하고 청렴하게 직무를 수행하겠다는 다짐입니다. 이번 법 제정이 공직사회 부패를 막고 국민의 신뢰를 회복하는 계기가 되기를 바랍니다. 공정한 사회를 위한 노력, 멈추지 않겠습니다.",1.9K,259,273
"<광주형 일자리, 지역경제와 청년희망의 시작입니다>
대한민국 제1호 ‘노사 상생형 일자리’ 광주글로벌모터스가 오늘 준공됐습니다.
광주글로벌모터스는 노조와 기업, 지방자치단체와 정부가 조금씩 양보하고 힘을 보태 지역에 새로운 일자리를 만드는 ‘상생형 일자리’의 첫 모델입니다.
숱한 난관을 이기고 합의를 이루어 실천하신 한국노총과 현대자동차, 광주시, 정부 관계자들이 자랑스럽습니다. 감사드립니다.
광주형 일자리는 3년간 5700억 원을 투자해 직간접 일자리 1만여 개를 만드는 것이 목표입니다. 이미 광주?전남 지역 청년 등 520여 명이 채용됐습니다.
광주?전남지역 청년들에게 큰 힘이 되리라 믿습니다. 지역 경제에도 활력을 불어넣을 것입니다.
이 기업은 9월부터 경형 스포츠유틸리티차량(SUV) 등을 양산하게 됩니다.
국내에 완성차 공장이 새로 세워진 것은 1998년 부산의 르노삼성자동차 이후 23년 만입니다. 
광주형 일자리는 전국으로 확산되고 있습니다. 
강원도 횡성, 전북 군산, 경남 밀양, 부산에서 ‘상생형 지역 일자리’가 속속 생겨나고 있습니다.
상생형 지역 일자리는 지역 노사민정의 대타협을 기반으로 한 기업 유치입니다. 이번 성공을 시작으로 전국 곳곳에서 상생형 일자리가 이어져 지역 경제를 살리는 동력이 되고 청년 일자리의 희망이 되기를 바랍니다. 저희들도 정치의 영역에서 최선을 다해 지원하겠습니다.",1.2K,91,203
"<세상의 모든 가족이 함께>
정부가 가족정책 추진의 근간이 될 ‘제4차 건강가정기본계획(2021~2025)’을 발표했습니다.
다양한 가족 형태를 인정하고 성평등을 강화하는 내용입니다.
우리 사회가 좀 더 유연하고 개방적으로 변화해야 한다는 점에서 환영합니다.
우리 사회는 가족의 급격한 변화를 겪고 있습니다. 비혼·사실혼 커플이나 노년을 서로 기대며 함께하는 동거인, 사랑으로 맺은 위탁가정 등 다양한 가족 형태가 생겨나고 있습니다. 그렇게 새로운 형태의 가족들이 서로 어울려 살아가고 있습니다.
유엔에서는 성평등을 위해 자녀의 성(姓)을 부부가 협의해 결정할 수 있도록 권하고 있습니다.
저는 점점 다양해지는 가족 형태와 이를 뒷받침할 제도에 관해 오래 고민해왔습니다. 
부모와 미혼 자녀로 구성된 기존 가족 형태 외에 ‘세상의 모든 가족’을 따뜻하게 보호하고 지원할 수 있어야 합니다. 
출생신고와 아동보호는 아이를 중심으로 이뤄져야 합니다.
복지나 주거, 교육 정책도 다양한 가족 형태에 맞춰 재정립해야 합니다. 
제가 이미 제안 드린 신복지제도에서 구체화하겠습니다.
새로운 제도를 마련하는 데는 진통이 따를 수 있습니다. 
변화를 받아들이면서 부작용과 혼란은 줄일 수 있도록 사회적 합의를 이루는 지혜가 필요합니다.
세상 모든 가족이 보호받을 수 있도록 최선의 노력을 다하겠습니다.",1.3K,166,222
"<정진석 추기경님이 계셔 행복했습니다>
‘모든 이에게 모든 것을’ 
정진석 추기경님은 평소 말씀처럼 모든 것을 나눠주고 가셨습니다.
각막도, 재산도 모두 내주셨습니다.
추기경님의 삶은 우리나라와 한국 교회의 역사이기도 합니다.
공동체를 위해 헌신하시고, 세상과 호흡하며 교회에 새 바람을 불어넣으셨습니다. 
가톨릭 교회법을 번역하시고 해설서를 만드신, 항상 공부하는 성직자이셨습니다.
“항상 행복하세요”
추기경님의 마지막 말씀.
우리 이웃과 사회, 국민들의 행복을 위해 무엇을 해야 하는지 생각해 봅니다. 
가난하고 소외된 이들의 손을 잡아 주셨던 추기경님,
따뜻하고 소탈하셨던 그 모습이 그립습니다. 추기경님이 계셔서 행복했습니다.
감사드립니다.
추기경님의 선종을 깊이 애도하며 영원한 안식을 기원합니다.",1.4K,76,118
"광주, 부산, 창원 등에서 여러 청년들의 말씀을 찬찬히 들었습니다. 카페나 공원에 앉아, 또는 길을 함께 걸으며 청년들의 일과 꿈, 고민과 불안, 현실과 모색을 들었습니다. 
제가 만난 청년들은 하시는 일도 다양했습니다. 제가 전혀 몰랐던 분야에서 창업하신 분도 계셨습니다.
""기회가 닿는다면 서울로 가겠다"" 
""서울로 갈까 했으나 서울은 집도 전월세도 비싸 포기했다"" 
""지방에 남기로 했더니 지방에 애정이 생기더라"" 
""결혼은 주변에서 압력이 들어오지만, 나로서는 생각도 못하고 있다"" ""살기에 바쁘고 힘들어 정치에 실망할 겨를도 없다""
""주식을 조금 한다"" ""코인에 투자한다"" 
""뭔가 하지 않으면 안 될 것 같아 늘 그쪽(투자)을 생각한다"" 
""일하고 저축해서 내 집을 사기는 어렵게 돼 있다“
지금 청년들의 삶은 과거에 상상할 수 없었을 만큼 다양해졌습니다. 청년들의 고민은 예전보다 훨씬 복잡하고 어려워졌습니다. 
청년들께서 오늘을 덜 괴로워하시고 내일을 덜 걱정하시도록, 실효성 있는 정책을 촘촘히 준비하겠습니다. 당장 개선할 것은 개선하겠습니다. 저에게 시간을 내주시고 솔직한 말씀을 들려주신 청년들께 감사드립니다.",2K,251,306
"<윤여정님 오스카 조연상 수상, 자랑스럽습니다>
배우 윤여정님 제93회 아카데미 여우조연상 수상! 영화 ‘기생충’에 이어 또 하나 한국 영화사에 남을 쾌거입니다. 자랑스럽습니다. 축하드립니다. 감사합니다.
그동안 윤여정님은 수많은 작품에서 넓은 스펙트럼을 가진 배우임을 보여주셨습니다. 그의 매력은 애써 어른인 척 하지 않는 솔직함이라고 합니다. 이번에도 할머니 같지 않은 할머니 역을 잘 그려내 세계인의 박수를 받았습니다.  
'미나리'는 마음을 울리는 영화입니다. 영화에서처럼 수많은 한국인 이민자들은 힘겨운 타국 생활을 미나리처럼 어디서든 잘 이겨내며 버텨왔습니다. 낯선 땅에 뿌리내린 희망. 함께 있다면, 새로 시작할 수 있다는 희망. 
지금 우리에게 필요한 것도 희망의 씨앗 한 알일 것입니다. 절망 속에서도 끝내 다시 피어나는 초록 같은 희망입니다. 
""우리가 머무는 순간을 반영하는 동시에 초월하기 바란다“
정이삭 감독의 말씀이 뇌리에 남습니다.
코로나19로 어려운 상황임에도 좋은 작품을 만들어 주신 제작진, 출연진 여러분께 경의를 표합니다.
윤여정님의 여우조연상 수상을 다시 한 번 축하드립니다. 우리 영화의 힘찬 도약을 응원합니다. 
김대중대통령께서 한류의 기틀을 만드셨을 때 하신 말씀처럼, 문화예술에 대해서는 지원하되 간섭하지 않는 정책으로 가겠습니다.",2.5K,147,191
"부산 수산단체 지도자들을 공동어시장에서 뵈었습니다.
일본의 후쿠시마 원전 오염수 방출결정으로 부산의 수산지도자들도 분노의 나날을 보내고 계셨습니다.
그동안 한국 등 이웃나라들의 심각한 우려에 일본이 책임있게 응답하기를 기다렸으나, 사태는 개선되지 않았습니다. 일본의 무책임한 처사를 개탄합니다.  
정부는 과학적 정보의 투명한 공개, 국제기관의 객관적 검증, 한일간 협의 등을 일본에 요구했습니다. 그것을 일본은 묵살했습니다. 더구나 일본 고위인사는 익명의 뒤에 숨어 한국을 모멸했습니다. 용납할 수 없는 무례입니다.
오염수는 세계 해양 생태계를 위험에 빠뜨리고, 인류의 안전과 건강을 위협할 것입니다. 그런 일을 국제사회, 특히 이웃나라들과의 사전협의도 없이 자행하겠다는 것은 도발입니다. 국제법은 해양환경 보존 의무와 주변국과의 사전협의 등을 규정하고 있습니다.
일본 정부는 오염수의 모든 정보를 투명하게 공개해야 합니다. 
한국을 비롯한 이웃국가들과 충분히 협의하고, 국제원자력기구(IAEA) 검증에 이웃국가가 참여하도록 보장해야 합니다.
태평양 연안국을 포함한 국제사회는 일본의 책임있는 조치를 더 강하게 요구해야 마땅합니다.  
당장은 수입 수산물에 대한 원산지 표기 단속과 방사능 검사를 강화해 국민의 불안을 덜어 드려야겠습니다.
우리 어민들을 지키기 위해 안전한 국내 수산물 소비 운동을 펼칠 필요도 있습니다.
특히 안팎의 어려움에 직면한 수산업계의 현실을 직시하고 지원방안을 찾도록 수산당국과 수산지도자들의 긴급간담회를 갖기를 바랍니다.
국민의 생명과 건강, 바다와 환경을 지키기 위해 모든 노력을 다하겠습니다.",1.6K,311,164
노무현 대통령님을 뵈었습니다. 당신이 추구하셨던 균형발전과 사람사는 세상은 여전히 가장 중요한 과제입니다.,3K,683,343
"한국공항공사(사장 손창완)가 에콰도르 만타공항의 30년 운영권을 확보했습니다.
2019년 제가 에콰도르를 방문했을 때 제안, 협상을 계속해 최종 타결.
만타공항은 갈라파고스에서 가장 가까운 공항. 만타공항 운영을 한국공항공사가 맡음으로써 중남미 항공산업 진출의 교두보도 확보한 셈.
에콰도르는 1976년 현대자동차 포니2를 처음으로 수입해준 나라. 그때 에콰도르가 수입한 6대의 포니2가 현대자동차를 글로벌 자동차기업으로 키운 출발점이었습니다. 그 6대 가운데 한 대를 구입하신 분이 직전 부통령 손넨올스네르의 어머니.
사진은 2019년 저의 에콰도르 방문 때 손창완 한국공항공사 사장님이 손넨올스네르 부통령께 만타공항 운영제안서를 전달하는 장면. 제 옆은 모레노 대통령.
관련기사 보기 https://www.yna.co.kr/view/AKR20210422067000004?input=1195m",1.6K,144,162
"경북 울진, 강원 삼척, 고성, 속초. 제가 총리로 일하던 2019년 태풍 또는 산불의 피해를 겪었던 현장을 찾아 복구실태를 살폈습니다. 주민과 지자체의 의지와 협력, 정부의 적극지원으로 복구가 상당히 진행됐습니다.
2019년 9-10월 태풍 마이삭, 하이선, 미탁의 공격을 잇따라 받은 울진군. 울진읍 읍남리, 기성면 등은 항구복구에 좀더 시간이 걸릴 듯합니다. 
태풍 미탁에 따른 홍수에 온마을이 휩쓸린 삼척시 원덕읍 갈남2리는 복구가 빠르고 깔끔하게 진행돼 올해 장마철 이전에 완료될 전망.
2019년 4월 산불로 산, 들, 마을을 잃은 고성. 피해가 광범위해 복구도 더딥니다. 특히 지원금에 대한 한전 구상 문제로 주민과 정부가 마찰, 해결이 늦어지고 있습니다. 협의체를 통한 추가협의 등 정부의 적극자세가 필요해 보입니다.
모두 서너번째 방문. 재난초기에 헌신적으로 애쓰신 주민들과는 지금도 친구처럼 지냅니다. 울진 기성면 삼산리 황국철 이장님, 고성 토성면 원암리 오리고기식당 엄기인 사장님께는 전화로 안부 여쭈었고, 삼척 원덕읍 갈남2리 김동혁 이장님과는 마을을 함께 돌았습니다. 모두 감사드립니다.",1.9K,182,204
"<4.19혁명 정신, 사회경제적 민주주의 구현으로> 
4.19혁명 61주년입니다. 
자유와 민주주의, 평등과 정의라는 가치를 시민·학생들의 봉기와 희생으로 세운 날입니다. 대한민국의 위대한 민주주의 역사를 시작해 주신 4.19 영웅들께 깊은 존경과 감사를 드립니다. 
저희는 그 역사를 기억하며, 더 성숙한 민주주의를 향해 나아가겠습니다.
4.19혁명이 추구했던 정치적 민주주의를 넘어 국민의 삶을 전면적으로 보장하는 사회경제적 민주주의를 구현하는 것, 그것이 오늘 우리가 추구해야 할 4.19혁명 정신이라고 믿습니다.
그런 4.19정신으로 코로나 이후 심화되는 사회경제적 불평등을 개선하고, 상생과 협력의 포스트코로나 시대를 열어 가겠습니다. 서민보호와 중산층복원을 통해 격차를 완화하고, 국민 개개인의 삶을 모든 위협으로부터 보호하는 신복지ㆍ신경제를 구체화하겠습니다.
민주주의를 향한 그날의 뜨거웠던 갈망, 새기고 기리겠습니다.
그 불굴의 용기, 국민과 함께 이어가겠습니다.",1.4K,212,156
"작년 8월 집중호우와 섬진강 범람으로 큰 피해를 겪은 곳 가운데 전남 구례를 찾아 주민들을 뵈었습니다. 소가 지붕 위로 올라갔던 구례읍 양정마을. 
응급복구는 끝났지만, 주민의 삶은 아직 돌아오지 않았습니다. 피해주민들은 총궐기대회를 다시 열어 정부의 확실하고 신속한 대처를 요구했습니다.
아직도 임시주거에 사시는 주민이 많습니다. 수해 이전 공유지에 집을 지어 사시던 분들에 대한 지원방안도 확정되지 못했습니다. 6월말 원인조사결과가 나온 뒤에 다음 일이 본격진행될 듯 합니다.
그러나 조사결과가 나오기 전에 할 일은 미리 해야 합니다. 특히 올해 장마철이 오기 전에 섬진강 하상정비와 제방숭상을 마치도록 서둘러야 합니다. 조사가 끝나면 섬진강 댐관리의 합리적 개선방안도 이행하도록 환경부가 준비해 주기 바랍니다.",2K,442,171
"지방 방문 첫 날. 대전 현충원 세월호 순직교사 묘역 참배. 제가 총리로 일하던 시기에 국무회의에서 순직을 인정받으신 기간제 교사 등 열 분의 묘소에 꽃을 올렸습니다. 그 부모님들께 위로드리며 말씀도 여쭈었습니다.
이어 전남 영광 부모님 묘소에 오랜 만에 인사 올렸습니다. 그리고 청년농업인 김영순씨가 일하시는 배농장을 찾아 대화. 영광 군서 어머님 배농장에 귀농한지 13년. 이제는 연 10억5천만원 매출. 3년전 결혼해 두 아이를 두고, 부인 아이디어로 작년부터 배밭을 내려다보는 카페도 겸업하는데 인기가 높답니다.
제가 지사로 일하던 시절에 출범한 청년농업인협동조합 회원 34명이 모두 안착하셨다는 반가운 소식. 그러나 지방의 군청소재지도 아파트값이 올랐고, 인력을 구하기 어려워 귀농인들께 큰 부담. 방법을 찾겠습니다.",2.4K,426,206
"윤호중 의원이 민주당의 새 원내대표로 선출되셨습니다. 
특유의 추진력과 유연한 소통능력으로 원내과제들을 현명하게 풀어가시리라 기대합니다.
원내대표 선출은 4.7재보선 이후 민주당의 새로운 시작을 위한 첫 걸음입니다. 5.2 전당대회로 지도부가 새로 구성되면, 우리는 전열을 정비하고 하나의 목표를 향해 달려가야 합니다. 
민주당의 우선 목표는 문재인정부의 성공과 차기 민주당 정부로의 계승, 발전입니다. 이 둘은 따로가 아니라 하나입니다. 국민의 행복과 역사의 발전을 위한 길이기도 합니다. 
이 목표 앞에 우리는 서로의 작은 차이를 용납하고 하나로 융화돼야 합니다. 우리 내부의 분열주의적 기류를 억제하며, 서로를 아끼고 존중해야 합니다.
우리는 재보선 패배의 아픔을 겪으며 당 안팎의 많은 의견을 들었습니다. 
실패를 복기하고 발전을 모색하는 논의는 활발하게 진행돼야 합니다. 
선거로 우리보다 더 마음 아팠을 많은 분들을 먼저 생각해야 합니다. 
변함없이 우리를 지지해 주셨던 당원 동지들의 헌신을 기억하고, 이번에 우리에게서 마음을 돌렸던 분들의 선택을 깊이 헤아려야 마땅합니다. 
우리 안에서 충분한 성찰 없이 성급하게 결론을 내리려 들면 방향이 흐트러질 수도 있습니다. 개인을 내려놓고 민주당의 깃발 아래 하나가 됩시다. 선당후사의 마음으로 국민의 재신임을 받는 일에 집중합시다.
촛불혁명을 다시 생각합니다. 
하나일 때는 작은 바람에도 쉽게 꺼지는 촛불이 수백만으로 모여 거대한 혁명의 불꽃으로 타올랐던 것을 기억합니다. 자신을 태워 어둠을 밝히고 끝내 세상을 바꿨던 촛불처럼, 우리 당원 모두가 같은 목표 앞에 하나의 불꽃으로 다시 타오르기를 소망합니다.",1.9K,432,101
"<세월호 7주기, 완전한 진상규명을 다짐합니다>
세월호 참사 7주기입니다. 
세월은 흘러도, 슬픔은 그대로입니다. 엄마는 아직 아들의 신을 신고 다닙니다. 아빠는 거인이 돼서 배를 끌어 올리는 꿈을 꿉니다.
그날 아이들은 돌아오지 못했고, 부모도 그날 이전으로 돌아가지 못하고 있습니다. 그런 슬픔을 딛고 저희들에게 생명과 안전의 가치를 전해 주고 계시는 유가족들께 송구스러울 따름입니다. 
저희가 미안한 어른이 되지 않겠다고 다짐한지 7년. 그날의 충격과 무력감은 아직 해소되지 않았습니다. 지난해 12월 세월호 참사 특조위 조사 기간이 2022년 6월까지로 연장됐습니다. 엊그제는 세월호 참사 진상규명 특별검사 후보를 추천할 위원들이 위촉됐습니다. 
우리가 기억하고 노력하는 한, 세월호의 진실은 결국 밝혀질 것입니다. 유가족들과 국민께 완전한 진상 규명을 거듭 다짐합니다. 그런 불행이 다시는 없도록 '안전 대한민국'을 꼭 건설하겠다는 약속도 드립니다.
오늘 저는 대전 현충원 내 세월호 순직 교사 열 분의 묘소에 참배합니다. 아이들의 손을 끝까지 놓지 않고 함께 별이 되신 분들입니다. 그 분들의 희생을 기억하며, 그런 참사가 다시는 되풀이되지 않도록 하겠다고 거듭 다짐합니다. 
아이들과 선생님들, 숨지신 모든 분들의 명복을 빕니다.유족들의 슬픔에 다시 한 번 위로를 드립니다. 제가 전남지사로 일하던 기간에 팽목항과 목포신항에서 모셨던 미수습자 가족들께 각별한 인사를 올립니다.",3K,1K,221
"8일간의 자가격리를 마치고 바깥으로 나갑니다. 
집에 머물며 4.7재보선을 함께 뛰어주신 의원과 당원들께 전화로 감사와 사과를 드렸습니다. 
기대와 도움에 부응하지 못한 터에 그런 전화를 드리자니 면목이 없었습니다. 그러나 많은 분들이 오히려 민주당과 저를 위로하고 격려해 주셨습니다. 
특히 국민을 향한 정책을 더욱 세심하게 정돈하고, 민생을 살려 우리 정부를 성공시켜야 한다는 말씀들을 많이 해 주셨습니다. 선거 결과로 나타난 국민의 마음을 더 잘 헤아리라고 충고해 주셨습니다. 
민주당의 역사는 대한민국 민주주의의 역사입니다. 무수한 선배들의 희생과 숱한 패배 위에서 끝내 승리한 정당입니다. 민주당은 자랑스러운 세 분의 대통령을 배출했습니다. 지금은 코로나 국난을 극복하기 위해 당정청이 한 마음으로 대처하고 있습니다. 
재보선 패배는 아프고 민주당이 직면한 과제들은 무겁습니다. 그래도 민주당은 국민께서 주신 뜻을 살피고 국민의 신뢰를 회복할 역량과 각오를 갖고 있다고 저는 믿습니다. 
저는 당원의 한 사람으로서 민주당이 반성과 쇄신을 통해 국민의 신임을 다시 받는 일에 저의 모든 힘을 보태겠습니다. 더 넓게 뛰고, 더 많은 분들을 만나 말씀을 듣겠습니다. 
더 낮은 자세로 국민의 삶 속에 더 깊이 들어가겠습니다.
국민의 삶에서의 행복이 저희가 추구해야 할 가치이기 때문입니다.",2K,660,164
"존경하는 국민 여러분의 결정을 무겁게 받아들입니다. 4.7재보선으로 표현된 민심을 겸허하게 수용합니다.
저희들이 부족했습니다. 국민의 실망과 분노를 제대로 헤아리지 못했습니다. 국민의 삶의 고통을 충분히 살피지 못했습니다.
저의 책임이 큽니다. 문재인정부 첫 국무총리, 더불어민주당 대표와 선거대책위원장으로서 제가 부족했습니다. 당원과 지지자를 포함한 국민 여러분께 사과드립니다.
저는 성찰의 시간을 갖겠습니다. 대한민국과 민주당의 미래를 차분히 생각하며, 낮은 곳에서 국민을 뵙겠습니다. 민주당 또한 반성과 쇄신의 시간을 갖게 될 것입니다.
2021년 4월 8일 아침",3.2K,1.6K,287
"여러분이 투표하시면, 원하시는 후보가 당선합니다. 그러나 여러분이 투표하지 않으시면, 원하지 않으시는 후보가 당선합니다.
IMF는 선진국 가운데 한국 미국 호주 3개국만 올해 안에 코로나 이전의 경제를 넘어설 것이라고 발표했습니다.
기자회견문, 관련기사 보기
https://theminjoo.kr/board/view/briefing/465819
http://www.hani.co.kr/arti/politics/assembly/989960.html
https://www.news1.kr/articles/?4266000",1.8K,330,118
"4.7재보선의 유세일정을 모두 마쳤습니다. 마지막으로 서울 홍대 상상마당 앞 유세를 마치고 집에 돌아왔습니다. 
당대표를 내려놓고 상임선대위원장으로서 활동을 시작한 것이 3월9일. 그 후 하루 최장 800km를 이동하며 원칙적으로 광역의원 이상의 선거가 치러지는 지역을 빠짐없이 찾았습니다. 
올해들어 부산은 10번쯤, 울산과 경남 의령도 세 차례씩 방문했습니다. 때로는 아내가 찾은 경우도 있습니다. 
선거는 격렬한 대화의 과정. 그동안 많은 주민들과 짧지만 짙은 대화를 나누었습니다. 훨씬 더 많은 분들과 눈을 맞추고, 주먹악수를 했습니다. 사진도 되도록 많이 찍어드렸습니다. 
그런 일들이 우리 후보들께 작으나마 도움이 됐다면 다행이겠습니다. 그동안 제가 뵈었던 모든 분, 저에게 무슨 말씀이든 해주신 모든 분께 감사드립니다.
최선을 다했느냐고 스스로에게 묻습니다. 망설여집니다. 그러나 제가 정치에 진입한 2000년 이후의 어느 선거 못지 않게 긴박했고 간절했습니다. 이제 주권자 국민 여러분의 선택만 남았습니다. 그 선택이 무엇이건, 저는 평의원으로 돌아갑니다.
서울시장 후보 박영선은 약자 앞에서 약하고 따뜻하지만, 일할 때는 저돌적이고 강인한, 두 얼굴의 지도자입니다.  
특히 청년, 자영업자, 소상공인, 중소기업인 등의 어려움과 지원방법을 알고 실행하며, 어르신과 아이들 돌봄을 늘릴 가장 유능한 행정가입니다.
서울에 특권과 거짓과 차별이 되살아나지 않고 공정과 정의, 포용과 공생이 꽃피게 할 수 있는 지도자입니다.
부산시장 후보 김영춘은 진지하고 성실한, 그러나 일의 핵심을 짚는 신사 지도자입니다. 본인도, 가족도 욕심없고 소박해 시민들께 불필요한 걱정을 드리지 않을 것입니다. 특히 문재인정부 임기 안에 가덕신공항의 진도를 최대한 나아가게 할 적임자입니다.
서울과 부산을 비롯한 대한민국의 미래를 보며 투표해 주십시오. 저희  민주당이 잘한 일도, 잘못한 일도 있습니다. 그러나, 잘못을 인정하고 반성하며 그것을 도려내고 혁신하는 정당도 민주당이라고 감히 말씀드립니다. 선거 후에 깊이 생각하며, 현명하고 단호하게 행동하겠습니다.",4.2K,561,324
"서울. 연설 사이 사이에 전통시장을 찾아 상인들께 인사도 드리고, 먹을거리도 사며 말씀 나누었습니다.
강동구 길동 복조리시장, 명일전통시장, 둔촌역전통시장. 명일동은 제가 30대였을 때 살았던 곳이어서 더욱 정이 갔습니다.",1.8K,134,143
"2002년 대통령선거가 생각납니다. 그때 저는 노무현후보 대변인이었습니다. 투표일에도 중앙당을 지켜야 했습니다.
그러나 저의 주민등록은 고향 전남 영광에 있었습니다. 그때는 부재자가 아니면 주민등록지에서만 투표해야 했습니다. 아내는 며칠 전부터 고향에 가 있었습니다. 
저는 고민했습니다. ""만약 내가 투표하지 못하고, 우리가 한 표 차로 진다면..”
저는 중앙당을 비우고 고향에 가기로 결심했습니다. 비행기와 승용차를 갈아타고, 걷는 곳은 뛰며 왕복 한 나절. 투표를 마치고 투표마감 직전 중앙당에 귀환했습니다. 
귀향부터 귀경까지, 얼마나 서둘렀는지 숨이 차고 등은 땀에 젖었습니다. 그래도 기분이 개운했습니다.
""만약 우리가 한 표 차로 이긴다면, 내 덕분일 수도 있겠다..”",3.7K,275,282
"서울. 은평구 응암역~광화문 동화면세점 앞~종로구 혜화역~관악구 신림사거리~영등포구 영등포역 유세. 
중간에 시청광장 YTN 생방송 출연, 성동구 코로나19 백신접종센터 방문, 서울시 인쇄정보산업협동조합(이사장 김남수) 간담회.
마침내 목이 잠깁니다. 그러나 제 몸에 작은 힘이라도 남지 않기를 바랍니다. 있는 힘을 다하겠습니다.
당원과 지지자 여러분께서도 마지막 순간까지 최선을 다해주시기 바랍니다. 지인들께 드리는 전화 한 통이 승부를 가릅니다. 간절히 부탁드립니다.",1.7K,171,207
"서울 성동구청(구청장 정원오) 코로나19 백신접종센터. 4월1일부터 75세 이상 일반인께 접종해 드리고 있습니다. 
접종 받으신 1,500여 분 가운데 불편을 호소하신 분은 한 분도 계시지 않습니다. 접종후 대기하시던 할머니는 ""행복해요""하고 말씀하셨습니다. 백신 불안을 퍼뜨리고 증폭시키는 일부 언론이 몹시 개탄스럽습니다. 어르신 여러분은 안심하고 접종 받으시기 바랍니다.
접종 코스는 완벽합니다. 접종센터를 방문, 순서에 따라 몇 가지 절차를 거쳐 접종받고, 접종후 이상 있는지를 확인하기 위해 30분간 대기한 뒤에 귀가. 그 모든 과정이 빈틈없고 편리하게 준비됐습니다. 의료진과 행정인력의 역량과 헌신에 감사드립니다.",1K,82,138
"서울시장 선거가 박빙승부로 가고 있습니다. 높은 사전투표율과 유세장의 뜨거워지는 분위기에서 저는 그렇게 느꼈습니다. 
최종승부는 투표 마감시간에 판가름납니다. 한 표, 한 표가 절실합니다. 
방학동 도깨비시장과 도봉산 입구 유세에 이어 창동역~노원역~쌍문역 연쇄 유세. 예상보다 많은 시민들이 오셔서 열띤 호응 해주셨습니다. 감사드립니다. 
이웃들께 꼭 말씀드려주세요. 서울은 미래로 가야 한다고. 과거로 돌아가서는 안 된다고.",3.1K,403,257
"서울. 방학동 도깨비시장~도봉산 입구. 연설과 인사. 아무리 생각해도 서울시장은 박영선입니다. 똑부러지게 일 잘하는 민생시장, 약자 앞에서는 함께 눈물 흘리는 따뜻한 시장, 박영선입니다.",1.8K,124,127
