post,like_count,comment_count,share_count
"<탈레반의 인권 탄압을 규탄합니다>
탈레반이 점령한 아프간에서 인권 탄압이 점점 심각해지고 있습니다.
특히 젊은 여성이 부르카를 입지 않았다는 이유만으로 총살을 당하고, 집집마다 찾아다니며 조직원들과 결혼시킬 여성 명단을 작성하고 있다고 합니다.
과격한 이슬람 원리주의에 빠져 인류 보편의 가치인 인권을 서슴없이 짓밟고 있습니다.
대통령마저 떠난 아프간에서 최연소 여성 시장 자리파 가파리는 “나는 죽음을 기다리고 있다”며 조국에 남았습니다.
정부와 국회에 요청합니다. 
아프간에서 자행되고 있는 여성 탄압, 생명 경시가 계속되지 않도록 국제적 연대에 적극 나서 주십시오. 
자유와 인권이라는 전 인류의 보편가치를 지키기 위해 나서야 합니다.
#탈레반
#아프가니스탄
#인권탄압
#인류의_보편적_가치
#국제연대에_나서야
#부르카
#강제결혼
#자리파_가파리
#유승민",521,34,32
https://n.news.naver.com/article/020/0003376782,160,23,5
"[희망캠프에서 알려드립니다]
유승민 예비후보자는 내일(19일) 유튜브 라이브 '정치왓수다'에 출연합니다. 자세한 방송일정을 안내해드립니다.
 *유튜브 라이브 <정치왓수다>
- 일시 : 8월 19일(목) 오후 7시 30분 ~ 8시 30분
- LIVE : 유튜브 ‘정치왓수다' 채널
<정치왓수다>는 유튜브 ‘정치왓수다' 채널을 통해 LIVE로 시청가능합니다. 
여러분의 많은 관심과 시청 부탁드립니다.
#유승민 #희망캠프 #정치왓수다",297,64,28
"저와 캠프에서 수석 쓴소리꾼 역할을 맡고 있는 김예지 의원이 자랑스러운 도쿄 패럴림픽 86명의 대한민국 국가대표 선수단을 응원합니다.
편견과 차별을 넘어 이룬 대단한 도전과 성취는 전 국민에게 희망과 행복이 될 것입니다.
평등과 화합, 벅찬 감동의 대회가 되길 바라며, 힘껏 기량을 발휘하고 건강히 돌아오시길 기원합니다.
제16회 도쿄패럴림픽 대한민국 국가대표 선수들 파이팅입니다!
https://youtu.be/ouhTEnf7Bkg
*안내 중인 안내견을 만지거나 쓰다듬는 행위는 시각장애인 보행에 지장을 줄 수 있습니다. 
오늘 인터뷰 간 조이와의 스킨십은 김예지 의원님의 허락하에 진행되었습니다",324,21,8
"< 적폐청산은 이 잡듯이 하더니, 간첩수사는 검사 1명 파견도 못한다는 검찰 >
'자주통일 충북동지회' 간첩단 사건을 수사하게 된 청주지검이 수사력 보강을 위해 대검에 검사 한 명의 파견을 요청했는데, 대검이 ""서울에 여력이 없어 불가능하다""고 거부했다고 합니다.
도대체 간첩단 사건 수사보다 더 중요한 '서울의 일'이란 게 무엇이길래, 단 한 명의 검사조차 파견 못한다는 말입니까?
문재인 정권이 지난 정부의 적폐청산 수사를 했을 때에는 검찰이 총동원되고 검사들이 수십명씩 파견되어 이 잡듯이 수사하지 않았습니까?
그 때 검찰이 기소했던 많은 사건들이 재판 결과 잇따라 무죄가 선고되었지만, 당시 수사받던 분들 중에는 극심한 모멸감을 이겨내지 못하고 극단적 선택을 하신 분들도 있습니다.
이렇게 심하게 적폐 수사했던 검찰이 대한민국을 전복하려는 간첩단 수사를 하는 데에는 단 한 명의 검사를 파견하지 못한다?
국민들에게 이 말을 믿으라는 겁니까?
충북간첩단 사건... 
이 사건은 박지원 원장의 국정원이 수사했던 사건입니다.
이 사건을 문재인 정권의 검찰이 어떻게 수사하는지 저는 국민과 함께 똑바로 지켜보겠습니다.
#자주통일_충북동지회
#충북간첩단사건
#청주지검
#검사파견
#적폐청산수사는이잡듯이_하더니
#박지원의_국정원
#문재인정권
#유승민
#대선예비후보
#희망캠프",555,79,41
"< 우리 교민의 안전한 귀환을 기원합니다 >
아프가니스탄 사태를 전 세계가 우려의 눈으로 지켜보고 있습니다.
공항에서의 탈출 현장은 말 그대로 아비규환입니다. 
마지막 우리 교민 한 분이 공항에 발이 묶여 있고 이 분을 돕기 위해 우리 공관원 세 분도 카불에 남은 상황이라고 합니다.
외교당국은 마지막 한 사람까지 우리 교민과 공관원들의 무사귀환에 최선을 다해 주시기를 바랍니다. 
국민과 함께 무사귀환을 위해 기도하겠습니다.
#아프가니스탄
#카불
#우리_교민
#무사귀환을_기원합니다
#유승민",628,37,29
"[희망캠프에서 알려드립니다]
유승민 예비후보자는 내일(17일) ‘YTN 라디오’와 ‘극동방송 라디오’에 출연합니다. 자세한 방송일정을 안내해드립니다.
1. YTN 라디오 <황보선의 출발새아침>
- 일시 : 8월 17일(화) 오전 7시 38분 ~ 52분
- LIVE : 유튜브 ‘YTN라디오’ 채널
2. 극동방송 라디오 <한국전쟁 참전 한미 전사병 ‘추모의 벽’ 건립을 위한 모금 특별 방송> 
- 일시 : 8월 17일(화) 오전 8시 10분 ~ 20분
- 주파수 : 106.9MHz 
YTN 라디오 <황보선의 출발새아침>은 유튜브 ‘YTN라디오’채널을 통해 LIVE로 청취가능합니다. 
여러분의 많은 관심과 청취 부탁드립니다.
#유승민 #희망22 #YTN라디오 #황보선의_출발새아침 #극동방송",259,47,18
"< 안철수 대표의 아쉬운 결정 >
국민의당 안철수 대표께서 통합논의를 중단한다고 합니다.
저를 포함하여 야권통합과 정권교체를 바라온 많은 분들이 아쉬움이 큽니다.
통합의 큰 뜻이 계속 이어지기를 바라며, 통합논의가 조속히 재개되기를 기대합니다.
#유승민
#안철수대표
#통합",398,158,17
"< 나라를 지킬 의지도, 능력도 없으면... >
탈레반이 아프가니스탄 수도 카불을 점령하고 전쟁승리를 선언했습니다.
아프가니스탄 대통령은 도주했습니다.… See More",705,69,45
"< 동독은 서독에 흡수통일되었습니다 >
문재인 대통령은 어제 광복절 경축사에서 '독일 통일 모델'을 말했습니다. 동독과 서독이 신의와 선의를 주고 받으며 신뢰를 쌓았고 보편주의, 다원주의, 공존공영을 추구하는 독일모델을 만들었다고 말했습니다. 
문 대통령은 마치 동ㆍ서독이 합의에 의해 통일된 것처럼 말합니다.
그러나 역사적 진실은 다릅니다.
동독은 페레스트로이카로 상징되는 동유럽 개혁 개방의 물결을 완강히 거부하고 공산독재를 고집하다가 동독 주민들의 대탈주로 국가 붕괴 상황을 맞아 서독에 흡수통일되었습니다. 
동독 주민들은 서독의 자유민주주의와 번영에서 희망을 보고 목숨을 걸고 탈출한 것입니다. 
공산주의 동독은 스스로 몰락했고, 통일의 본질은 흡수통일이었습니다. 이것이 진짜 독일 모델입니다. 
우리의 생존과 번영을 위협하고 항구적인 평화를 가로 막는 것은 북한의 핵무기이며, 주민들의 인권을 유린하는 북한 정권입니다. 
역사의 진실을 외면하고 왜곡해서는 진정한 평화도, 통일도 없습니다.
#동독
#서독
#독일통일
#흡수통일
#문재인대통령
#유승민",631,42,35
"KBS 1Radio <최경영의 최강시사> 출연을 알려드립니다.
- 일시 : 8월 16일(월) 오전 7시 36분 ~ 55분
- 주파수 : 97.3MHz … See More",218,35,19
"< 100+100 일자리 공약 : 디지털혁신인재 100만 + 사회서비스 100만 >
경제에서 가장 중요한 것도, 사람에게 가장 중요한 것도 일자리입니다.
일자리는 최고의 복지입니다.
일자리는 우리의 인생 그 자체이며 삶의 보람과 가치입니다.
일자리는 거저 생기지 않습니다.
경제가 성장해야 일자리가 만들어집니다.
문재인 정부는 성장은 포기하고 공무원과 공공부문 일자리를 늘렸습니다.
문재인 정부 3년 8개월 동안 공무원이 10만명 증가했습니다.
김대중-노무현-이명박-박근혜 네 정부의 19년 동안 늘어난 공무원 수를 넘어섰습니다.
공무원 일자리만 늘어나는 나라에는 미래가 없습니다.
유승민이 대통령이 되면 다시 경제성장의 길로 나아가서 제대로 된 일자리를 만들겠습니다.
1. 디지털혁신인재 100만 양병
4차산업의 기술경쟁은 우리에게 선택을 강요합니다.
이 경쟁에서 뒤처지면 한국경제는 세계일등기업들의 하청기지로 전락하고 대량실업이 기다리고 있습니다.
이 경쟁에서 이기면 우리에게는 성장과 좋은 일자리의 길이 열려 있습니다.
기술경쟁의 핵심은 ABCD(AI/Big Data/Computing/Domain Knowledge) 분야의 인재입니다.
그래서 저는 디지털혁신인재 100만 양병을 약속합니다.
우리 젊은이들, 어린 학생들 누구에게나 혁신인재가 될 수 있는 길을 열어드리겠습니다.
이 인재들이 앞으로 우리나라의 먹고 사는 문제를 해결하도록 새로운 경제를 만들겠습니다.
(1) 혁신인재 양성을 위해 대학교육을 혁신하겠습니다.
* 대학내 칸막이를 없애겠습니다. AI/BD(인공지능/빅데이터)의 경우 수도권 정원, 대학내 칸막이 때문에 필요한 인재를 기를 수 없습니다. 미 스탠포드대 컴퓨터학과 정원은 2008년 141명에서 2019년 700명으로 늘어난 반면, 서울대는 15년째 55명이었다가 지난해 70명이 되었습니다. 이 칸막이를 허물어야 인재양성이 가능합니다.
* 서울대-경북대-전남대의 삼각협력모델처럼 수도권 대학과 지방대가 협력해서 첨단분야의 정원을 동시에 늘리고 교육과 연구 협력을 하도록 지원하겠습니다.
* 학사+석사 연계, 석사+박사 연계교육이 가능하도록 규제를 풀겠습니다.
* AI/BD 등 첨단기술과목을 전국의 대학 및 전문대의 교양필수로 이수하도록 하겠습니다.
* 첨단기술과 기존 분야의 융합전공을 대폭 확대하겠습니다.
* 지방대학이 인재양성에 뒤처지지 않도록 지방 거점대학에 대한 지원을 확대하겠습니다.
(2) 인재U턴 정책을 추진하겠습니다.
혁신인재를 양성하려면 세계 최고의 인재들을 유치해야 합니다.
* 해외에서 활동 중인 한국계 인재의 U턴을 위해 모든 지원을 다하겠습니다.
* 중국의 천인(千人)계획처럼 세계 정상급 인재들을 유치하겠습니다.
* 인재 유치에 장애물이 되는 교육부의 규제, 대학내 규제 등을 폐지하고 정부지원을 아끼지 않겠습니다.
* 교수 정원을 대폭 늘리는 대신 교수의 기업, 연구소 겸직을 자유화하여 첨단기술 분야의 산학연계가 이루어지도록 하겠습니다.
(3) 투자U턴(reshoring) 정책을 추진하겠습니다.
삼성, 현대차, LG, SK 등이 미국에 약속한 44조원의 투자를 국내에 했다면 우리 청년들에게 좋은 일자리가 얼마나 많이 생겼을까요.
* 리쇼어링(reshoring) 정책을 강력히 추진해서 해외로 나간 국내기업들이 다시 돌아오도록 하겠습니다. 
* 이를 위해 노동개혁, 규제개혁, 조세지원, 산업용지지원 등을 추진하겠습니다.
* 투자U턴 정책으로 외국인투자도 적극 유치하겠습니다.
(4) 초ㆍ중ㆍ고교부터 혁신인재 양성을 위해 교육컨텐츠와 입시제도를 개선하겠습니다.
* 수능 탐구영역에 '컴퓨터 탐구'를 신설하고 2024년에 개정되는 2028년도 대입부터 수시전형에 '디지털 인재 전형'을 신설하겠습니다.
* SW마이스터고를 AI/BD 전문고로 육성하겠습니다.
* 교대, 교원대, 사범대에 AI/BD 컴퓨터 교육 전공을 설치하여 교사를 양성하고, 민간 전문가들이 교육에 참여할  기회를 확대하겠습니다.
* 국가AI/BD교육연구원을 설립하여 교사요원을 양성하겠습니다.
(5) 군의 병과 부사관, 초급장교를 대상으로 디지털 교육을 실시하겠습니다.
* 디지털 관련 군특기병(IT특기병, 정보보호병, SW개발병 등)을 확대하겠습니다.
* 원하는 모든 병사들에게 디지털 교육의 기회를 부여하겠습니다.
(6) AI/BD인재, 개발자를 길러내는 사회 시스템을 구축하겠습니다.
* 핀란드처럼 전 국민이 AI/BD에 대한 기초교육을 온라인으로 쉽고 재미있게 배울 수 있도록 하겠습니다.
* 디지털 트레이닝 교육시장을 조성하겠습니다. 전문가들이 '교육과정 표준'을 만들고 NCS(국가직무능력표준)에 반영하여 교육스타트업들이 다양한 실습형 수업을 공급하도록 하겠습니다.
* 전 세계 개발자들이 공유하는 온라인 공간인 '개발자 오픈소스 커뮤니티' 활동을 정부가 지원하겠습니다.
* 정부의 공공 데이터 공개를 확대하고, 정부출연기관의 연구성과를 오픈소스로 공개하며, 개발자들의 비용을 지원하겠습니다.
* 삼성의 SSAFY(삼성 청년 소프트웨어 아카데미)처럼 일반인을 대상으로 한 기업의 AI/SW 인재양성 프로그램을 지원하겠습니다.
(7) 이상의 정책들을 강력히 추진하기 위해 '디지털혁신부'를 만들어 디지털 혁신인재 100만 양병의 컨트롤타워로 만들겠습니다.
2. '반도체 전쟁'에서 세계 제패
지금 세계는 반도체 전쟁을 치르고 있습니다.
반도체 산업은 특정 기업의 문제가 아니라, 우리 경제의 사활이 걸린 문제입니다.
한국은 메모리 반도체에서는 앞서 가지만 비메모리 분야는 뒤처져 있습니다.
유승민은 반도체 전쟁에서 승리하여 세계를 제패하는 대한민국을 만들겠습니다.
(1) 민관협동 반도체기금 '코마테크펀드'(가칭; Korea Semiconductor Manufacturing Technology Fund)를 만들겠습니다.
* 정부가 50조원을 선출자하고 반도체 기업들이 공동출자로 참여하는 펀드를 만들겠습니다.
※ 미국의 세마테크(Semiconductor Manufacturing Technology), 영국의 CPI(Center for Process Innovation)을 벤치마킹.
(2) 이 펀드로 시스템 반도체 등 비메모리 분야의 팹리스(설계회사)와 파운드리(제조회사)를 집중 육성하여 미국, 대만 등 비메모리 선도국을 따라잡고 중국의 추격(시진핑의 반도체 굴기)을 뿌리치겠습니다. 정부는 반도체 기업들의 공동 R&D를 지원하되 경영은 철저히 민간이 주도하도록 자율성을 부여하겠습니다.
(3) 이 프로젝트는 국가균형발전을 위해 영호남을 아우르는 남부경제권에 반도체 미래도시를 건설하겠습니다.
(4) 지방 거점대학에 반도체 학과를 신설하여 장학금을 지급하고 교수요원을 확보하겠습니다. 여기에서 인재를 길러 반도체 산업에서 부족한 기술인력을 충분히 공급하겠습니다.
(5) 이 사업이 성공적으로 본 궤도에 오르면 정부지분을 매각하여 자금을 회수하고 민영화하겠습니다.
 3. 반듯한 사회서비스 일자리 100만개
반듯한 사회서비스 일자리 100만개를 만들어 성장과 복지가 함께 가는 나라를 만들겠습니다.
기술혁명의 시대에도 사람만이 할 수 있는, 사람의 노동력이 반드시 필요한 일자리들이 있습니다.
돌봄, 간병, 보육, 고용 등의 사회서비스 일자리들입니다.
보육교사, 방과후 돌봄, 산후도우미, 방문간호, 사회복지사, 요양보호사, 간병인, 취업컨설턴트 등은 우리 삶 속에 깊이 자리잡고 있는 일자리들입니다.
그러나 대부분의 사회서비스 일자리는 아직 턱없이 부족하고 월 평균 200만원 이하의 저임금 일자리입니다.
유승민은 복지와 고용을 동시에 증가시키기 위해 반듯한 사회서비스 일자리 100만개를 만들겠습니다.
문재인 정부의 단기세금알바나 이재명 지사의 월 8만원 현금살포가 아니라, 복지와 고용을 동시에 개선하는 사회서비스 일자리를 확충하겠습니다.
(1) 사회서비스 일자리를 OECD 평균 수준으로 끌어올리기 위해 5년 임기내 100만개 일자리를 만들겠습니다.
* 2019년 인구 1천명당 보건 및 사회서비스 취업자는 OECD 평균이 70.4명, 우리나라는 42.7명으로 27.7명의 격차가 있습니다. 이 차이를 일자리 수로 환산하면 140만명(현재 230만명)입니다. 그 2/3에 해당하는 100만개 일자리(자연증가분 50만 + 신규창출 50만)를 만들겠습니다.
(2) 정치중립, 민간 주도의 진정한 사회적경제 공동체를 확립하겠습니다.
* 사회서비스 일자리는 민간, 사회적경제, 공단 등 다양한 주체가 참여하도록 하되, 최대한 민간의 자율을 존중하겠습니다.
* 문재인 정부와 박원순 전시장이 정치적으로 오염시킨 사회적경제에서 정치를 철저히 배제하고 사회서비스 종사자들의 처우를 개선하겠습니다.
* 사회서비스 인력의 교육과 직업훈련을 강화하고 자격제도를 정비하여 사회서비스 인력의 규모와 질을 높이겠습니다.
복지가 발달한 중북부 유럽국가들의 경우 소득과 복지의 증가에 따라 사회서비스 일자리가 함께 증가했습니다.
정부의 지원과 제대로 된 사회적경제가 발전하면 사회서비스 일자리는 저임금 비정규직 일자리가 아니라 반듯한 일자리로 충분히 자리매김할 수 있습니다.
사회서비스 100만 일자리는 저출산-고령화 시대에 필수적인 일자리 정책이 될 것입니다.
1. [디지털혁신인재 100만 양병] 
- https://www.youtube.com/watch?v=w53NoM3ARj4&t=154s
2. [반도체 전쟁 승리! 세계 제패 대한민국]
- https://www.youtube.com/watch?v=gWCNYeD4A4I
3. [사회서비스일자리 100만개! 성장 복지 함께!]
- https://www.youtube.com/watch?v=jq0W__ydqSU
#100+100_일자리_공약
#디지털혁신인재100만양병
#사회서비스_일자리_100만
#4차산업_기술경쟁
#AI
#Big_Data
#Computing
#Domain_knowledge
#대학교육_혁신
#인재U턴
#투자U턴
#군디지털교육강화
#반도체_전쟁
#세계_제패
#코마테크펀드
#남부경제권_반도체미래도시
#국토균형발전
#성장과복지가함께가는나라
#저출산_고령화
#사회적경제
#문재인_대통령
#단기세금알바
#이재명_지사
#현금살포
#유승민
#희망캠프",347,64,62
"< 광복의 정신은 민주공화국입니다 >
광복절 제76주년입니다.
우리가 일제의 폭압을 이겨내고 광복(光復), 즉 '빛을 되찾은' 의의는 이 땅에 온전히 우리의 힘으로 진정한 민주공화국을 세우는 것입니다.
1919년 상해임시정부의 임시헌장 제1조는 대한민국을 민주공화제로 규정했고, 민주공화의 정신은 제헌헌법에서 그대로 구현되었습니다.
일제시대에 우리는 영토와 주권은 물론 말과 글, 민족의 역사와 문화를 부정당하는 수모를 겪었습니다.
그러나 자신보다 나라를, 목숨보다 독립을 소중히 했던 순국선열들이 계셨기에 우리는 끝내 독립을 쟁취했습니다.
24세 청년 윤봉길 의사는 “너희도 만일 피가 흐르고 뼈가 있다면 조선을 위하여 용감한 투사가 되어라”는 유언을 남기고 독립을 위해 산화했습니다. 
18세 소녀 유관순 열사는 “나라를 위해 바칠 목숨이 오직 하나 밖에 없다는 것이 나의 유일한 슬픔”이라며 결연히 일제에 맞섰습니다.
헤아릴 수 없이 많은 순국선열들께서 광복을 위해 기꺼이 자신을 희생했습니다.
순국선열들께서 꿈꾼 대한민국은 인간의 존엄과 가치, 자유와 평등, 정의와 공정이 살아 숨쉬는 민주공화의 나라였습니다.
하지만 광복 76주년을 맞이하는 오늘 대한민국의 현실은 선열들께 고개를 들 수 없는 상황입니다.
민주공화국의 헌법가치가 훼손되고 있습니다.
북한 김여정의 말 한마디에 국가안보는 무장해제가 되고, '중국은 높은 산봉우리, 한국은 작은 나라'라는 사대주의를 버리지 못하고 있습니다.
산업화와 민주화를 동시에 이루었지만, 지금 경제는 추락하고 계층갈등, 세대갈등, 빈부격차는 더 심화되고 있습니다.
선조들의 희생으로 이룩한 자랑스런 대한민국이 더 이상 추락하지 않도록 새로운 대한민국을 만들어 가겠습니다.
진정한 ‘자주독립국가’ '민주공화국'으로서 국격을 회복하고 잘사는 나라, 강한 나라를 반드시 만들겠습니다.
#제76회_광복절
#민주공화국
#순국선열
#자주독립국가
#윤봉길의사
#유관순열사
#잘사는_나라
#강한_나라
#유승민",379,52,62
"[희망캠프에서 알려드립니다]
유승민 예비후보는 내일(15일) 오전 11시에 일자리 관련 공약을 동영상 세 편으로 발표할 예정입니다. 이어 오후 2시부터 동영상 방송 및 온라인 기자간담회를 진행합니다. 자세한 일정 안내드립니다.
<공약 발표>
 - 일시 : 8월 15일(일) / 오전 11시 (동영상 3개)
 - 플랫폼 : 페이스북, 유튜브(‘유승민TV' 채널)
<온라인 기자간담회>
  - 일시 : 8월 15일(일) / 오후 2시
  - LIVE 중계 : 유튜브(‘유승민TV' 채널)
  - https://www.youtube.com/c/유승민TV
여러분들의 많은 시청과 댓글 부탁드립니다.",232,73,42
"< 위안부 할머님들의 명예를 지켜드리겠습니다 >
오늘은 ‘위안부 기림의 날’입니다. 
“일본의 사죄를 받으면 족하니 나를 사용하라”던 고 김학순 할머님의 증언이 귓가에 쟁쟁히 들리는 듯합니다.
김학순 할머님의 용기어린 결단은 240명의 피해여성들의 동참으로 이어졌고 이는 일제의 여성 학대와 만행을 세상에 알리는 계기가 되었습니다.
그로부터 30년이 지난 오늘, 안타깝게도 위안부 문제는 현재진행형입니다. 240명의 위안부 피해자들은 대부분은 고인이 되시고 이제 열네 분만 생존해 계십니다.
가해자인 일본은 여전히 위안부 문제에 미온적이고 문재인 정부 역시 그날의 생채기만 더 악화시켰을 뿐 아무런 해결책을 내놓지 못하고 있습니다.
피해 할머님들을 위한 지원금을 유용하고 정치적 입신양명의 기회로 이용한 사람은 버젓이 고개를 들고 국회의원 노릇을 하고 있습니다.
할머님들의 영령 앞에 정치인의 한 사람으로서 무한한 책임감을 느끼고 송구하다는 말씀을 드립니다.
제가 대통령이 되면 피해 할머님들 모두가 수용할 수 있는 수준의 일본의 진심어린 사과를 받도록 하겠습니다.
현재 중단되다시피 한 위안부기록물 역시 세계기록유산으로 등재될 수 있도록 하겠습니다.
돌아가신 할머님들의 명복을 빌며 부디 평안히 영면하시길 빕니다.
살아계신 할머님들의 건강을 빕니다.
위안부 피해자 할머님들의 명예회복을 위해 전력을 다하겠습니다.
#위안부_기림의_날
#故김학순_할머님
#할머님들의_명예를_지켜드리겠습니다
#유승민",371,32,16
"[희망22에서 알려드립니다.]
유승민 예비후보가 'UBC 울산방송TV <시사진단>'에 출연했습니다. 자세한 방송 일정 알려드립니다.
- 일시 : 8월 14일(토) 오전 8시 ~ 8시 40분
TV시청이 어려우신 분들은 UBC 울산방송 '온에어'를 통해 시청하실 수 있습니다. 
UBC 울산방송 '온에어' 링크는 아래와 같습니다.
- http://ubc.sidc.co.kr/tbc_player/UBCplayer_onair.html
여러분의 많은 관심과 시청 부탁드립니다.",229,46,12
"<왜 성추행 당한 피해자가 죽음으로 내몰려야 합니까? > 
어제 오후 우리 군에서 있어서는 안될 일이 또 일어났습니다.
부대 상급자로부터 성추행을 당한 해군 중사가 극단적 선택을 한 것입니다.
언론보도에 따르면 중사는 피해 당일 성추행 사실을 상사에게 알렸지만 부대 지휘관에게 공식 보고된 것은 석 달 가까이 지나서야 이뤄졌다고 합니다. 
성추행 피해를 알렸지만 오히려 회유와 압박을 당한 끝에 죽음으로 내몰린 지난 5월 공군 성폭력 피해 부사관 사망 사건에 대해 국방부 장관은 “군내 성폭력 사건 대응실태와 시스템을 재점검하여 근본적인 개선책을 마련하겠다”고 대국민 사과를 했습니다. 
문재인 대통령도 “병영문화의 폐습에 대해 송구하다”며 고개를 숙였습니다. 
그런데 똑같은 사건이 해군에서 발생한 것입니다. 
국방부 장관, 국군 통수권자인 대통령의 명조차 통하지 않고 있다는 겁니까? 
언제까지 군내 성폭력, 성추행이 계속돼야 합니까? 
그리고 왜 피해자가 극단적인 선택으로 내몰려야 합니까?
이 문제는 군을 완전히 개혁하지 않으면 결코 해결될 수 없습니다.
성폭력, 성추행 사건을 추상같이 처리해서 영을 세워야만 재발을 막을 수 있습니다. 
제가 대통령이 되면 이 문제를 반드시 뿌리 뽑겠습니다. 
피해자의 명복을 빌며, 부디 영면하시길 기도합니다.
유가족 분들께 깊은 위로의 말씀을 드리며, 진실 규명과 엄정한 처벌이 반드시 이뤄지도록 하겠다는 약속을 드립니다.
#해군성추행사건
#해군_여중사
#군_개혁
#엄정한_처벌
#철저한_진상조사
#유승민",379,17,16
"< 북한의 협박에 단호하게 대응해야 합니다. >
북한의 김여정과 김영철이 연일 한미연합훈련을 비난하고 ""엄청난 안보위기를 느끼게 해줄 것""이라고 협박하고 있습니다.
북한 눈치를 보느라 훈련 같지도 않은 훈련을 하는데, 그것마저도 비난하고 협박하는 것은 아예 한미동맹 해체와 주한미군 철수를 노골적으로 요구하는 수순입니다.
김정은의 명을 받아 김여정과 김영철이 저러는 것은 어떤 식으로든 도발을 감행할 가능성이 높은 상황입니다.
문재인 대통령과 우리 군에게 요구합니다.
북한의 그 어떠한 도발에도 즉각 단호하게 대응하고 철저히 응징할 수 있도록 만반의 대비태세를 갖추어야 합니다.
만약 북한의 협박에 또 다시 굴종한다면 대통령과 군은 국가를 보위해야 하는 헌법의 책무를 저버리는 것입니다.
북이 안보위기 운운하며 협박을 하고 있는 마당에 민주당은 '종전선언촉구결의안'을 국회에서 통과시키겠다고 합니다.
참으로 정신 나간 사람들입니다.
제발 정신 차리기 바랍니다.
#김여정
#김정은
#김영철
#한미연합훈련
#엄청난_안보위기
#도발
#문재인대통령
#단호하게_대응
#철저히_응징
#유승민",494,59,29
"< ""다른 나라들보다는 낫다?"" 대통령이 할 말은 아닙니다 >
코로나 확진자 수가 2,223명으로 사상 최대를 기록한 날, 우리 대통령은 ""다른 나라들보다는 상대적으로 낫다""고 합니다.
이건 결코 대통령이 해서는 안될 말입니다.
4단계 거리두기를 ""짧고 굵게"" 하겠다는 말도 거짓말이 되어 버린 지금, 대통령은 국민 앞에 방역실패, 백신실패에 대해 사과해야 하지 않습니까?
굳이 다른 나라들과 비교하자면, 백신 접종율이 세계에서 99위, 15.4%라는 창피한 팩트는 왜 언급하지 않습니까?
정책실패로 국민이 아무리 고통을 받아도 잘못을 인정하고 반성할 줄 모르는 대통령.
국민이 백신 접종 이후 갑자기 사망해도 책임지지 않겠다는 정부.
이것이 문재인 정부의 진면목입니다.
그동안 방역과 백신에 대해 가급적 정부를 믿고 기다리고 비판을 자제해왔지만, 이제는 선을 넘었습니다.
백신 확보 실패에 대한 원인과 책임을 규명하고 해결책을 찾기 위한 국정조사, 반드시 해야 합니다.
다시 한번 강력히 촉구합니다.
#문재인대통령
#다른_나라들보다는_낫다?
#백신_접종율_세계_99위
#백신실패
#방역실패
#국정조사를_요구합니다",595,63,25
"[희망22에서 알려드립니다.]
유승민 예비후보의 내일(12일) 일정 안내드립니다.
<서울대 사회과학대학 학생 토크 콘서트>
- 일시 및 장소 : 2021. 8. 12.(목) 오후 14시 / 서울대학교
- 주최 : 서울대 사회과학대 학생회
토크 콘서트는 유튜브 '유승민TV' 채널에서 LIVE로 시청 가능합니다.
여러분들의 많은 관심과 시청 부탁드립니다.",288,27,21
"< 기본대출... 이재명 지사의 '판타지 소설'은 끝이 어디입니까? >
이재명 지사께서 기본소득, 기본주택에 이어 기본대출을 공약했습니다.
국민 누구나 1,000만원까지 저리로 10~20년의 장기간 동안 빌려준다는 겁니다.
올해 1/4분기말 가계부채는 1,765조원.
가계부채는 언제 터질지 모르는 시한폭탄입니다.
그런데 이지사의 기본대출을 5천만명 국민들 중 절반이 이용하면 250조원입니다.
이 중 일부라도 부실화되면 가계부채의 폭발성은 더 커집니다.
기본대출을 하려면 정부가 은행 등 금융기관에게 '강제'해야 합니다.
은행에게 선택할 자유를 주면 아무도 안하려고 하니까요.
기본대출이 부실화되면
대출을 받은 국민은 신용불량자가 되고, 은행은 부실을 떠안아야 합니다.
결국 은행은 국가에게 보증을 요구하고 금리차이를 보전해달라고 요구할 것입니다.
정부가 이걸 거부할 수 있을까요?
국가가 보증하고 금리 차이를 보전할 바에는 금융시장에 개입할 게 아니라 차라리 재정으로 어려운 분들을 돕는 게 낫습니다.
기본대출을 밀어붙이면 경제위기 가능성만 높이게 될 것입니다.
국제사회가 포용금융을 권고하는 것은 제도적으로 금융접근성을 개선하자는 것이지, 금융에 강제적으로 개입하고 시장기능을 억압하라는 얘기가 아닙니다.
이지사는 '판타지 소설'을 쓰기 전에 경제의 기본상식부터 깨닫기 바랍니다.
다음 공약은 '기본일자리'입니까?
#기본대출
#기본금융
#판타지기본소설
#기본일자리?
#기본대출_부실화
#가계부채
#시한폭탄
#경제위기
#이재명지사
#유승민",597,42,27
